identifier,language,title,genre,abstract,subjects
doi:10.1007/978-3-031-13786-0_1,en,"A Comprehensive Study on 5G: RAN Architecture, Enabling Technologies, Challenges, and Deployment",OriginalPaper,"The fifth-generation (5G) technology promises to provide agile, scalable, and programmable network services in order to respond to the myriad of applications and connected devices of vertical industries. It aims to boost the network capacity, throughput, energy, and spectral efficiencies while reducing latency for sub-milliseconds. In order to fulfill the diverse requirements of industrial Internet of Things (IIoT) applications, drastic changes have been proposed by several telecommunication bodies for the radio access network (RAN) and core. In this chapter, we aim to study comprehensively the 5G architectural frameworks proposed by telecommunication bodies and standards for public and private 5G networks. Furthermore, this chapter provides an in-depth study on the key 5G enabling technologies such as software-defined network (SDN), network functions virtualization (NFV), network slicing, artificial intelligence/machine learning (AI/ML), and multi-access edge computing (MEC). Moreover, 5G simulators and projects are explored and compared considering features, advantages, and limitations.","['Engineering', 'Communications Engineering, Networks', 'Cyber-physical systems, IoT', 'Computer Communication Networks']"
doi:10.1007/978-3-031-16035-6_4,en,One-Shot Federated Learning-based Model-Free Reinforcement Learning,OriginalPaper,"The Federated Learning (FL) paradigm is emerging as a way to train machine learning (ML) models in distributed systems. A large population of interconnected devices (i.e. Internet of Things (IoT)) acting as local learners optimize the model parameters collectively (e.g., neural networks’ weights), rather than sharing and disclosing the training data set with the server. FL approaches assume each participant has enough training data for the tasks of interest. Realistically, data collected by IoT devices may be insufficient and often unlabeled. In particular, each IoT device may only contain one or a few samples of every relevant data category, and may not have the time or interest to label them. In realistic applications, this severely limits FL’s practicality and usability. In this paper, we propose a One-Shot Federated Learning (OSFL) framework considering a FL scenario wherein the local training is carried out on IoT devices and the global aggregation is done at the level of an edge server. Moreover, we combine model-free reinforcement learning with OSFL to design a more intelligent IoT device to infer whether to label a sample automatically or request the true label for the one-shot learning set-up. We validate our system on the SODA10M dataset. Experiments show that our solution achieves better performance than DQN and RS benchmark approaches.","['Engineering', 'Computational Intelligence', 'Data Engineering']"
doi:10.1007/978-3-031-16078-3_6,en,Training Heterogeneous Features in Sequence to Sequence Tasks: Latent Enhanced Multi-filter Seq2Seq Model,OriginalPaper,"In language processing, training data with extremely large variance may lead to difficulty of language model’s convergence. It is difficult for the network parameters to adapt sentences with largely varied semantics or grammatical structures. To resolve this problem, we introduce a model that concentrates the each of the heterogeneous features in the input sentences. Build upon the encoder-decoder architecture, we design a latent-enhanced multi-filter seq2seq model (LEMS) that analyzes the input representations by introducing a latent space transformation and clustering. The representations are extracted from the final hidden state of the encoder and lie in the latent space. A latent space transformation is applied for enhancing the quality of the representations. Thus the clustering algorithm can easily separate samples based on the features of these representations. Multiple filters are trained by the features from their corresponding clusters, the heterogeneity of the training data can be resolved accordingly. We conduct two sets of comparative experiments on semantic parsing and machine translation, using the Geo-query dataset and Multi30k English-French to demonstrate the enhancement our model has made, respectively.","['Engineering', 'Computational Intelligence', 'Control, Robotics, Mechatronics', 'Artificial Intelligence']"
doi:10.1007/978-981-19-3951-8_46,en,"A PSO-Optimized Fixed and a PSO-Optimized Neural Network-Adaptive Traffic Signal Controllers for Traffic Improvement in Santo Domingo, Dominican Republic",OriginalPaper,"Satisfying the mobility demand is one of the biggest concerns arising with the increase of urban population. With many people in the road network, traffic congestions are present in most of the cities in the world. The Distrito Nacional in Santo Domingo, capital city of Dominican Republic, is a notorious example of this phenomenon. Unfortunately, all the efforts to improve traffic experience there have had little success. With this work, two models have been developed using Particle Swarm Optimization (PSO): a PSO-Optimized Fixed Traffic Signal Control (PSO-FTSC) and a PSO-Optimized Neural Network-Adaptive Traffic Signal Control (PSO-NN-ATSC) that uses 4 neural networks to predict phase times. The intersection of 27 de Febrero Avenue corner with Winston Churchill Avenue was simulated using Simulation of Urban Mobility (SUMO), minimizing the time loss per vehicle during optimization. These models, PSO-FTSC and PSO-NN-ATSC, present reductions of 17% and 24% of mean time loss, respectively. These promising results may lead to a decrease of fuel consumption, reducing the consequent air pollution, as well as to an improvement of businesses and people’s productivity and mental health.","['Engineering', 'Computational Intelligence', 'Signal, Image and Speech Processing', 'Communications Engineering, Networks', 'Artificial Intelligence']"
doi:10.1007/978-3-031-15160-6_14,en,Intelligent Load Scheduling in Cognitive Buildings: A Use Case,OriginalPaper,"In the last few years, many appliances are spreading into our houses and are daily used. Such equipment significantly improves the quality of life of people, but their use, when not well regulated, can bring a needless increment in the electricity bill. Such an increment could be mitigated by using intelligent scheduling policies that guide the users toward correct exploitation of electric devices so optimizing their use while, at the same time, saving energy, money, and time. This chapter proposes a case study in which a cognitive scheduling approach is used. Such a case study, implemented in the context of the COGITO project, is devoted to automatically scheduling electric loads in houses according to user preferences, self-produced energy, and variable energy costs.","['Engineering', 'Cyber-physical systems, IoT', 'Communications Engineering, Networks', 'Computer Applications']"
doi:10.1186/s13677-022-00372-9,en,Task offloading in hybrid-decision-based multi-cloud computing network: a cooperative multi-agent deep reinforcement learning,"['OriginalPaper', 'Research']","Multi-cloud computing is becoming a promising paradigm to provide abundant computation resources for Internet-of-Things (IoT) devices. For a multi-device multi-cloud network, the real-time computing requirements, frequently varied wireless channel gains and changeable network scale, make the system more dynamic. It is critical to satisfy the dynamic nature of network with different constraints of IoT devices in multi-cloud environment. In this paper, we establish a continuous-discrete hybrid decision offloading model, each device should learn to make coordinated actions, including cloud server selection, offloading ratio and local computation capacity. Therefore, both continuous-discrete hybrid decision and coordination among IoT devices are challenging. To this end, we first develop a probabilistic method to relax the discrete action (e.g. cloud server selection) to a continuous set. Then, by leveraging a centralized training and distributed execution strategy, we design a cooperative multi-agent deep reinforcement learning (CMADRL) based framework to minimize the total system cost in terms of the energy consumption of IoT device and the renting charge of cloud servers. Each IoT device acts as an agent, which not only learns efficient decentralized policies, but also relieves IoT devices’ computing pressure. Experimental results demonstrate that the proposed CMADRL could efficiently learn dynamic offloading polices at each IoT device, and significantly outperform the four state-of-the-art DRL based agents and two heuristic algorithms with lower system cost.","['Computer Science', 'Computer Communication Networks', 'Special Purpose and Application-Based Systems', 'Information Systems Applications (incl.Internet)', 'Computer Systems Organization and Communication Networks', 'Computer System Implementation', 'Software Engineering/Programming and Operating Systems']"
doi:10.1007/s12652-022-04467-8,en,Development of reinforced learning based non-linear controller for unmanned aerial vehicle,"['OriginalPaper', 'Original Research']","Design complexities of trending UAVs and the operational harsh environments necessitates Control Law formulation utilizing intelligent techniques that are both robust, model-free and adaptable. In this research, an intelligent control architecture for an experimental Unmanned Aerial Vehicle (UAV) having an unconventional inverted V-tail design, is presented. Due to unique design of the vehicle strong roll and yaw coupling exists, making the control of vehicle challenging. To handle UAV’s inherent control complexities, while keeping them computationally acceptable, a variant of distinct Deep Reinforcement learning (DRL) algorithm, namely Reformed Deep Deterministic Policy Gradient (R-DDPG) is proposed. Conventional DDPG algorithm after being modified in its learning architecture becomes capable of intelligently handling the continuous state and control space domains besides controlling the platform in its entire flight regime. The paper illustrates the application of modified DDPG algorithm (namely R-DDPG) towards the design, while the performance of the resulting controller is assessed in simulation using dynamic model of the vehicle. Nonlinear simulations were then performed to analyze UAV performance under different environmental and launch conditions. The effectiveness of the proposed strategy is further demonstrated by comparing the results with the linear controller for the same UAV whose feedback loop gains are optimized by employing technique of optimal control theory achieved through application of Linear quadratic regulator (LQR) based control strategy. The efficacy of the results and performance characteristics, demonstrated the ability of the presented algorithm to dynamically adapt to the changing environment, thereby making it suitable for UAV applications.","['Engineering', 'Computational Intelligence', 'Artificial Intelligence', 'Robotics and Automation', 'User Interfaces and Human Computer Interaction']"
doi:10.1007/s13177-022-00334-0,en,Reinforcement Learning Based Control Scheme for Emergency Vehicle Preemption with Edge Computing,OriginalPaper,"This paper proposes a reinforcement learning-based collaborative multi-agent actor and critic scheme (RL-CMAS) under edge computing architecture for emergency vehicle preemption. The RL-CMAS deployed a parallel training process at the cloud side for building knowledge and well accelerating learning. Priority of message and model of message offloading strategy have been developed. The simulation results show that the proposed RL-CMAS is efficient in detecting even complex data. Finally, a comparison was made with other benchmark methods, namely, Regular scheduling algorithm, Alameddine’s DTOS algorithm, and independent multi-agent actor-critic. The result showed the proposed method outperforming the other three bench marking methods. The proposed RL-CMAS provides reduction in message processing delay, total delay, and an increase of message delivery success ratio of 14.22%, 18.21%, and 8.86% respectively.","['Engineering', 'Electrical Engineering', 'Automotive Engineering', 'Robotics and Automation', 'Computer Imaging, Vision, Pattern Recognition and Graphics', 'Civil Engineering', 'User Interfaces and Human Computer Interaction']"
doi:10.1007/s11263-022-01721-6,en,Active Perception for Visual-Language Navigation,OriginalPaper,"Visual-language navigation (VLN) is the task of entailing an agent to carry out navigational instructions inside photo-realistic environments. One of the key challenges in VLN is how to conduct robust navigation by mitigating the uncertainty caused by ambiguous instructions and insufficient observation of the environment. Agents trained by current approaches typically suffer from this and would consequently struggle to take navigation actions at every step. In contrast, when humans face such a challenge, we can still maintain robust navigation by actively exploring the surroundings to gather more information and thus make a more confident navigation decision. This work draws inspiration from human navigation behavior and endows an agent with an active perception ability for more intelligent navigation. To achieve this, we propose an end-to-end framework for learning an exploration policy that decides (i) when and where to explore, (ii) what information is worth gathering during exploration, and (iii) how to adjust the navigation decision after the exploration. In this way, the agent is able to turn its past experiences as well as new explored knowledge to contexts for more confident navigation decision making. In addition, an external memory is used to explicitly store the visited visual environments and thus allows the agent to adopt a late action-taking strategy to avoid duplicate exploration and navigation movements. Our experimental results on two standard benchmark datasets show promising exploration strategies emerged from training, which leads to significant boost in navigation performance.","['Computer Science', 'Computer Imaging, Vision, Pattern Recognition and Graphics', 'Artificial Intelligence', 'Image Processing and Computer Vision', 'Pattern Recognition']"
doi:10.1007/s00521-022-07543-4,en,"To learn or not to learn? Evaluating autonomous, adaptive, automated traders in cryptocurrencies financial bubbles","['OriginalPaper', 'Original Article']","Financial bubbles represent a severe problem for investors. In particular, the cryptocurrency market has witnessed the bursting of different bubbles in the last decade, which in turn have had spillovers on all the markets and real economies of countries. These kinds of markets and their unique characteristics are of great interest to researchers. Generally, investors and financial operators study market trends to understand when bubbles might occur using technical analysis tools. Such tools, which have been historically used, resulted in being precious allies at the basis of more advanced systems. In this regard, different autonomous, adaptive and automated trading agents have been introduced in the literature to study several kinds of markets. Among these, we can distinguish between agents with Zero/Minimal Intelligence (ZI/MI) and Computational Intelligence (CI) -based agents. The first ones typically trade on the market without resorting to complex learning strategies; the second ones usually use (deep) reinforcement learning mechanisms. However, these trading agents have never been tested on the cryptocurrencies market and related financial bubbles, which are still mostly overlooked in the literature. It is unclear how these agents can make profits/losses before, during, and after a bubble to adjust their strategy and avoid critical situations. This paper compares a broad set of trading agents (between ZI/MI and CI ones) and evaluates them with well-known financial indicators (e.g., volatility, returns Sharpe ratio , drawdown, Sortino and Omega ratio ). Among the experiment’s outcomes, ZI/MI agents were more explainable than CI ones. Based on the results obtained above, we introduce GGSMZ , a trading agent relying on a neuro-fuzzy mechanism. The neuro-fuzzy system is able to learn from the trades performed by the agents adopted in the previous stage. GGSMZ ’s performances overcome those of other tested agents. We argue that GGSMZ could be used by investors as a decision support tool.","['Computer Science', 'Artificial Intelligence', 'Data Mining and Knowledge Discovery', 'Probability and Statistics in Computer Science', 'Computational Science and Engineering', 'Image Processing and Computer Vision', 'Computational Biology/Bioinformatics']"
doi:10.1007/s10586-022-03644-w,en,"Federated recommenders: methods, challenges and future",OriginalPaper,"Abstract Web users are flooded with information on the internet, and they feel overwhelmed by the different choices they have to make online daily. Recommender systems come to their rescue by suggesting products best aligned with their interests. To achieve this, traditional recommenders transfer users’ personal data from the client to the server and dig for information about the user’s interests and tastes. Moving data to the cloud violates the user confidentiality requirement and poses severe threats to user privacy and security. Moreover, with the tremendous increase in data size, it is no longer possible to collect and process massive data in the cloud. With the emergence of federated learning, numerous innovative recommender models are devised to solve these issues. In these models, the user data never leaves the client-side, and only the inferred results are sent back to the server for aggregating and updating the master model. Hence, the federated recommenders preserve user privacy and save the hassle of transferring enormous data to the cloud. This paper meticulously studies the recently proposed federated recommenders and classifies them based on the enhancements introduced in the prediction model, security scheme, or optimization technique. We identify the challenges faced by current federated recommenders and observe that most issues are inherently due to various aspects of federated learning, such as heterogeneous and non-IID data, malicious users, distributed framework, and non-reliable edge devices. While some emerge due to the coupling of the recommendation process in the federated paradigm. This research summarizes the current limitations, highlights the areas that need improvements, and presents future paths. In short, it paves the way for the development of robust federated recommenders that can handle the challenges of federated learning and, at the same time, generate high-quality recommendations.","['Computer Science', 'Processor Architectures', 'Operating Systems', 'Computer Communication Networks']"
doi:10.1007/s13177-022-00321-5,en,Intelligent Traffic Light via Policy-based Deep Reinforcement Learning,OriginalPaper,"Intelligent traffic lights in smart cities can optimally reduce traffic congestion. In this study, we employ reinforcement learning to train the control agent of a traffic light on a simulator of urban mobility. As a difference from existing works, a policy-based deep reinforcement learning method, Proximal Policy Optimization (PPO), is utilized rather than value-based methods such as Deep Q Network (DQN) and Double DQN (DDQN). First, the obtained optimal policy from PPO is compared to those from DQN and DDQN. It is found that the policy from PPO performs better than the others. Next, instead of fixed-interval traffic light phases, we adopt light phases with variable time intervals, which result in a better policy to pass the traffic flow. Then, the effects of environment and action disturbances are studied to demonstrate that the learning-based controller is robust. Finally, we consider unbalanced traffic flows and find that an intelligent traffic light can perform moderately well for the unbalanced traffic scenarios, although it learns the optimal policy from the balanced traffic scenarios only.","['Engineering', 'Electrical Engineering', 'Automotive Engineering', 'Robotics and Automation', 'Computer Imaging, Vision, Pattern Recognition and Graphics', 'Civil Engineering', 'User Interfaces and Human Computer Interaction']"
doi:10.1007/s10489-022-03317-6,en,Improving indoor visual navigation generalization with scene priors and Markov relational reasoning,OriginalPaper,"The problem of visual navigation is the poor generalization to find the given target object in unexplored environment without the help of auxiliary sensors. We propose solving the visual navigation problem by incorporating object spatial scene priors and visible object relational reasoning. To get more accurate ground truth environment priors, we construct specific scene graph priors for indoor navigation, which provides rich object spatial relationships for helping finding the target objects by object relation detection. Furthermore, to imitate human’s reasonability in searching objects, we encode our scene graph priors with Markov model for relational reasoning and fuse them into reinforcement learning policy network, which improves model generalization in novel scenes. Moreover, we perform experiments on the AI2THOR virtual environment and outperform the current most state-of-the-art both in SPL (Success weighted by Path Length) and success rate on average.","['Computer Science', 'Artificial Intelligence', 'Mechanical Engineering', 'Manufacturing, Machines, Tools, Processes']"
doi:10.1007/s41315-022-00235-1,en,A deep reinforcement learning approach for multi-agent mobile robot patrolling,"['OriginalPaper', 'Regular Paper']","Patrolling strategies primarily deal with minimising the time taken to visit specific locations and cover an area. The use of intelligent agents in patrolling has become beneficial in automation and analysing patterns in patrolling. However, practical scenarios demand these strategies to be adaptive in various conditions and robust against adversaries. Traditional Q-learning based patrolling keeps track of all possible states and actions in a Q-table, making them susceptible to the curse of dimensionality. For multi-agent patrolling to be adaptive in various scenarios represented using graphs, we propose a formulation of the Markov Decision Process (MDP) with state-representations that can be utilised for Deep Reinforcement Learning (DRL) approaches such as Deep Q-Networks (DQN). The implemented DQN can estimate the MDP using a finite length state vector trained with a novel reward function. Proposed state-space representation is independent of the number of nodes in the graph, thereby addressing scalability to graph dimensions. We also propose a reward function to penalise the agents for lack of global coordination while providing immediate local feedback on their actions. As independent policy learners subject to the MDP and reward function, the DRL agents formed a collaborative patrolling strategy. The policies learned by the agents generalise and adapt to multiple behaviours without explicit training or design to do so. We provide empirical analysis that shows the strategy’s adaptive capabilities with changes in agents’ position, non-uniform node visit frequency requirements, changes in a graph structure representing the environment, and induced randomness in the trajectories. DRL patrolling proves to be a promising patrolling strategy for intelligent agents by potentially being scalable, adaptive, and robust against adversaries.","['Computer Science', 'Artificial Intelligence', 'Control, Robotics, Mechatronics', 'User Interfaces and Human Computer Interaction', 'Manufacturing, Machines, Tools, Processes', 'Electronics and Microelectronics, Instrumentation']"
doi:10.1007/s10586-022-03817-7,en,Edge resource slicing approaches for latency optimization in AI-edge orchestration,OriginalPaper,"Edge service computing is an emerging paradigm for computing, storage, and communication services to optimize edge framework latency and cost based on mobile edge computing (MEC) devices. The devices are battery-enabled and have limited communication and computation resources. X consolidation is a major issue in distributed heterogeneous MEC orchestrations, where X represents the task scheduling/device selection/channel selection/offloading strategy . The network entities need to enhance network performance under uncertain circumstances for such orchestrations. Haphazard X consolidation leads to abnormal resource and energy usage, quality of service (QoS) and latency of the edge framework. However, this study concentrates on analysing the impact of reinforcement learning-based edge resource consolidation models. The models are classified according to functionality, including device resource management, service request allocation, device selection, and offloading types. Finally, the article discusses and highlights some unresolved challenges for further study on MEC orchestration to enhance offloading strategy and resource management, as well as device and channel selection efficiency.","['Computer Science', 'Processor Architectures', 'Operating Systems', 'Computer Communication Networks']"
doi:10.1007/s10586-022-03813-x,en,Security provisions in smart edge computing devices using blockchain and machine learning algorithms: a novel approach,OriginalPaper,"It is difficult to manage massive amounts of data in an overlying environment with a single server. Therefore, it is necessary to comprehend the security provisions for erratic data in a dynamic environment. The authors are concerned about the security risk of vulnerable data in a Mobile Edge based distributive environment. As a result, edge computing appears to be an excellent perspective in which training can be done in an Edge-based environment. The combination of Edge computing and consensus approach of Blockchain in conjunction with machine learning techniques can further improve data security, mitigate the possibility of exposed data, and it reduces the risk of a data breach. As a result, the concept of federated learning provides a path for training the shared data. A dataset was collected that contained several vulnerable, exposed, recovered, and secured data and data security was precepted under the surveillance of two-factor authentication. This paper discusses the evolution of data and security flaws and their corresponding solutions in smart edge computing devices. The proposed model incorporates data security using consensus approach of Blockchain and machine learning techniques that include several classifiers and optimization techniques. Further, the authors applied the proposed algorithms in an edge computing environment by distributing several batches of data to different clients. As a result, the client privacy was maintained by using Blockchain servers. Furthermore, the authors segregated the client data into batches that were trained using the federated learning technique. The results obtained in this paper demonstrate the implementation of a Blockchain-based training model in an edge-based computing environment.","['Computer Science', 'Processor Architectures', 'Operating Systems', 'Computer Communication Networks']"
