identifier,language,title,genre,abstract,subjects
doi:10.1007/s41095-021-0263-3,en,Focusing on your subject: Deep subject-aware image composition recommendation networks,"['OriginalPaper', 'Research Article']","Photo composition is one of the most important factors in the aesthetics of photographs. As a popular application, composition recommendation for a photo focusing on a specific subject has been ignored by recent deep-learning-based composition recommendation approaches. In this paper, we propose a subject-aware image composition recommendation method, SAC-Net, which takes an RGB image and a binary subject window mask as input, and returns good compositions as crops containing the subject. Our model first determines candidate scores for all possible coarse cropping windows. The crops with high candidate scores are selected and further refined by regressing their corner points to generate the output recommended cropping windows. The final scores of the refined crops are predicted by a final score regression module. Unlike existing methods that need to preset several cropping windows, our network is able to automatically regress cropping windows with arbitrary aspect ratios and sizes. We propose novel stability losses for maximizing smoothness when changing cropping windows along with view changes. Experimental results show that our method outperforms state-of-the-art methods not only on the subject-aware image composition recommendation task, but also for general purpose composition recommendation. We also have designed a multistage labeling scheme so that a large amount of ranked pairs can be produced economically. We use this scheme to propose the first subject-aware composition dataset SACD, which contains 2777 images, and more than 5 million composition ranked pairs. The SACD dataset is publicly available at https://cg.cs.tsinghua.edu.cn/SACD/ .","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s41095-022-0273-9,en,Joint specular highlight detection and removal in single images via Unet-Transformer,"['OriginalPaper', 'Research Article']","Specular highlight detection and removal is a fundamental problem in computer vision and image processing. In this paper, we present an efficient end-to-end deep learning model for automatically detecting and removing specular highlights in a single image. In particular, an encoder—decoder network is utilized to detect specular highlights, and then a novel Unet-Transformer network performs highlight removal; we append transformer modules instead of feature maps in the Unet architecture. We also introduce a highlight detection module as a mask to guide the removal task. Thus, these two networks can be jointly trained in an effective manner. Thanks to the hierarchical and global properties of the transformer mechanism, our framework is able to establish relationships between continuous self-attention layers, making it possible to directly model the mapping between the diffuse area and the specular highlight area, and reduce indeterminacy within areas containing strong specular highlight reflection. Experiments on public benchmark and real-world images demonstrate that our approach outperforms state-of-the-art methods for both highlight detection and removal tasks.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s41095-022-0276-6,en,Point cloud completion via structured feature maps using a feedback network,"['OriginalPaper', 'Research Article']","In this paper, we tackle the challenging problem of point cloud completion from the perspective of feature learning. Our key observation is that to recover the underlying structures as well as surface details, given partial input, a fundamental component is a good feature representation that can capture both global structure and local geometric details. We accordingly first propose FSNet, a feature structuring module that can adaptively aggregate point-wise features into a 2D structured feature map by learning multiple latent patterns from local regions. We then integrate FSNet into a coarse-to-fine pipeline for point cloud completion. Specifically, a 2D convolutional neural network is adopted to decode feature maps from FSNet into a coarse and complete point cloud. Next, a point cloud upsampling network is used to generate a dense point cloud from the partial input and the coarse intermediate output. To efficiently exploit local structures and enhance point distribution uniformity, we propose IFNet, a point upsampling module with a self-correction mechanism that can progressively refine details of the generated dense point cloud. We have conducted qualitative and quantitative experiments on ShapeNet, MVP, and KITTI datasets, which demonstrate that our method outperforms state-of-the-art point cloud completion approaches.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s41095-022-0272-x,en,Imposing temporal consistency on deep monocular body shape and pose estimation,"['OriginalPaper', 'Research Article']","Accurate and temporally consistent modeling of human bodies is essential for a wide range of applications, including character animation, understanding human social behavior, and AR/VR interfaces. Capturing human motion accurately from a monocular image sequence remains challenging; modeling quality is strongly influenced by temporal consistency of the captured body motion. Our work presents an elegant solution to integrating temporal constraints during fitting. This increases both temporal consistency and robustness during optimization. In detail, we derive parameters of a sequence of body models, representing shape and motion of a person. We optimize these parameters over the complete image sequence, fitting a single consistent body shape while imposing temporal consistency on the body motion, assuming body joint trajectories to be linear over short time. Our approach enables the derivation of realistic 3D body models from image sequences, including jaw pose, facial expression, and articulated hands. Our experiments show that our approach accurately estimates body shape and motion, even for challenging movements and poses. Further, we apply it to the particular application of sign language analysis, where accurate and temporally consistent motion modelling is essential, and show that the approach is well-suited to this kind of application.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s41095-021-0265-1,en,A Voronoi diagram approach for detecting defects in 3D printed fiber-reinforced polymers from microscope images,"['OriginalPaper', 'Research Article']","Fiber-reinforced polymer (FRP) composites are increasingly popular due to their superior strength to weight ratio. In contrast to significant recent advances in automating the FRP manufacturing process via 3D printing, quality inspection and defect detection remain largely manual and inefficient. In this paper, we propose a new approach to automatically detect, from microscope images, one of the major defects in 3D printed FRP parts: fiber-deficient areas (or equivalently, resin-rich areas). From cross-sectional microscope images, we detect the locations and sizes of fibers, construct their Voronoi diagram, and employ α -shape theory to determine fiber-deficient areas. Our Voronoi diagram and α -shape construction algorithms are specialized to exploit typical characteristics of 3D printed FRP parts, giving significant efficiency gains. Our algorithms robustly handle real-world inputs containing hundreds of thousands of fiber cross-sections, whether in general or non-general position.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s41095-022-0270-z,en,A two-step surface-based 3D deep learning pipeline for segmentation of intracranial aneurysms,"['OriginalPaper', 'Research Article']","The exact shape of intracranial aneurysms is critical in medical diagnosis and surgical planning. While voxel-based deep learning frameworks have been proposed for this segmentation task, their performance remains limited. In this study, we offer a two-step surface-based deep learning pipeline that achieves significantly better results. Our proposed model takes a surface model of an entire set of principal brain arteries containing aneurysms as input and returns aneurysm surfaces as output. A user first generates a surface model by manually specifying multiple thresholds for time-of-flight magnetic resonance angiography images. The system then samples small surface fragments from the entire set of brain arteries and classifies the surface fragments according to whether aneurysms are present using a point-based deep learning network (PointNet++). Finally, the system applies surface segmentation (SO-Net) to surface fragments containing aneurysms. We conduct a direct comparison of the segmentation performance of our proposed surface-based framework and an existing voxel-based method by counting voxels: our framework achieves a much higher Dice similarity (72%) than the prior approach (46%).","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s41095-021-0266-0,en,AR assistance for efficient dynamic target search,"['OriginalPaper', 'Research Article']","When searching for a dynamic target in an unknown real world scene, search efficiency is greatly reduced if users lack information about the spatial structure of the scene. Most target search studies, especially in robotics, focus on determining either the shortest path when the target’s position is known, or a strategy to find the target as quickly as possible when the target’s position is unknown. However, the target’s position is often known intermittently in the real world, e.g., in the case of using surveillance cameras. Our goal is to help user find a dynamic target efficiently in the real world when the target’s position is intermittently known. In order to achieve this purpose, we have designed an AR guidance assistance system to provide optimal current directional guidance to users, based on searching a prediction graph. We assume that a certain number of depth cameras are fixed in a real scene to obtain dynamic target’s position. The system automatically analyzes all possible meetings between the user and the target, and generates optimal directional guidance to help the user catch up with the target. A user study was used to evaluate our method, and its results showed that compared to free search and a top-view method, our method significantly improves target search efficiency.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s41095-022-0316-2,en,Message from the Editor-in-Chief,"['EditorialNotes', 'Editorial']",,"['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s42064-022-0146-0,en,Robust template feature matching method using motion-constrained DCF designed for visual navigation in asteroid landing,"['OriginalPaper', 'Research Article']","A robust and efficient feature matching method is necessary for visual navigation in asteroid-landing missions. Based on the visual navigation framework and motion characteristics of asteroids, a robust and efficient template feature matching method is proposed to adapt to feature distortion and scale change cases for visual navigation of asteroids. The proposed method is primarily based on a motion-constrained discriminative correlation filter (DCF). The prior information provided by the motion constraints between sequence images is used to provide a predicted search region for template feature matching. Additionally, some specific template feature samples are generated using the motion constraints for correlation filter learning, which is beneficial for training a scale and feature distortion adaptive correlation filter for accurate feature matching. Moreover, average peak-to-correlation energy (APCE) and jointly consistent measurements (JCMs) were used to eliminate false matching. Images captured by the Touch And Go Camera System (TAGCAMS) of the Bennu asteroid were used to evaluate the performance of the proposed method. In particular, both the robustness and accuracy of region matching and template center matching are evaluated. The qualitative and quantitative results illustrate the advancement of the proposed method in adapting to feature distortions and large-scale changes during spacecraft landing.","['Engineering', 'Aerospace Technology and Astronautics', 'Space Sciences (including Extraterrestrial Physics, Space Exploration and Astronautics)', 'Vibration, Dynamical Systems, Control']"
doi:10.1007/s42064-022-0143-3,en,Integrated visual navigation based on angles-only measurements for asteroid final landing phase,"['OriginalPaper', 'Research Article']","Visual navigation is imperative for successful asteroid exploration missions. In this study, an integrated visual navigation system was proposed based on angles-only measurements to robustly and accurately determine the pose of the lander during the final landing phase. The system used the lander’s global pose information provided by an orbiter, which was deployed in space in advance, and its relative motion information in adjacent images to jointly estimate its optimal state. First, the landmarks on the asteroid surface and markers on the lander were identified from the images acquired by the orbiter. Subsequently, an angles-only measurement model concerning the landmarks and markers was constructed to estimate the orbiter’s position and lander’s pose. Subsequently, a method based on the epipolar constraint was proposed to estimate the lander’s inter-frame motion. Then, the absolute pose and relative motion of the lander were fused using an extended Kalman filter. Additionally, the observability criterion and covariance of the state error were provided. Finally, synthetic image sequences were generated to validate the proposed navigation system, and numerical results demonstrated its advance in terms of robustness and accuracy.","['Engineering', 'Aerospace Technology and Astronautics', 'Space Sciences (including Extraterrestrial Physics, Space Exploration and Astronautics)', 'Vibration, Dynamical Systems, Control']"
doi:10.1007/s42757-021-0119-1,en,A conservative level set method for liquid-gas flows with application in liquid jet atomisation,"['OriginalPaper', 'Research Article']","In this paper, a methodology for modelling two-phase flows based on a conservative level set method in the framework of finite volume method is presented. The novelty of the interface capturing method used here lies on the advection of level set which is solved with a WENO scheme and corrected with a novel re-initialisation method for retaining its signed distance function character. The coupling with the volume of fluid method is done with a simple algebraic approach, and with the new algorithm the accumulated mass conservation errors remain reasonably low. The paper presents a unique coupling between the level set method and the Eulerian–Lagrangian Spray Atomisation approach for modelling spray dispersion in liquid atomisation systems. The method is shown to have good accuracy providing similar results to other numerical codes for the classical tests presented. Preliminary results are also shown for three-dimensional simulations of the primary break-up of a turbulent liquid jet obtaining results comparable to direct numerical simulations. Consequently, the coupled method can be used for simulating various two-phase flow applications offering an accurate representation of the interface dynamics.","['Engineering', 'Engineering Fluid Dynamics', 'Fluid- and Aerodynamics', 'Environmental Engineering/Biotechnology']"
doi:10.1007/s42757-021-0120-8,en,Numerical simulation on LNAPL migration in vadose zone and its prevention using natural fibre,"['OriginalPaper', 'Research Article']","The study on the migration behaviour of light non-aqueous phase liquid (LNAPL) through the subsurface system is essential for implementing a proper remedial measure against groundwater contamination. A FEM-based flow and transport model FEFLOW (Finite Element subsurface FLOW and transport system) was utilised in this study to model the migration of LNAPL, through the unsaturated zone, where the LNAPL is modelled as a single-phase contaminant with the least water solubility. Further, it evaluates the utility of a natural fibre, coir geotextile (CG) in controlling the migration of the LNAPL through the subsurface system based on an experimental study. The predictions from the numerical model are compared and found matching with the experimental results. The CG layer is also modelled similarly to the soil layer with appropriate values of the parameters, which defines the novelty of this study. Hence, the developed numerical model is used to simulate the actual field conditions to assess how long the coir geotextile can sustain as a remedial measure for controlling LNAPL migration through the soil. The provision of two layers of CG with a vertical layer on both sides as a box-like containment could hold LNAPL up to 7.5 years in the wet condition and 5 years in the dry condition of soil.","['Engineering', 'Engineering Fluid Dynamics', 'Fluid- and Aerodynamics', 'Environmental Engineering/Biotechnology']"
doi:10.1007/s42832-022-0148-0,en,"Soil microbes-mediated enzymes promoted the secondary succession in post-mining plantations on the Loess Plateau, China","['OriginalPaper', 'Research Article']","The diversity of vegetation configuration is the key to ecological restoration in open-pit coal mine dump. However, the recovery outcomes of different areas with the same vegetation assemblage pattern are completely different after long-term evolution. Therefore, understanding the causes of differential vegetation recovery and the mechanism of plant succession is of great significance to the ecological restoration of mines. Three Pinus tabulaeformis plantations with similar initial site conditions and restoration measures but with different secondary succession processes were selected from the open-pit coal mine dump that has been restored for 30 years. Soil physicochemical properties, enzyme activities, vegetation and microbial features were investigated, while the structural equation models were established to explore the interactions between plants, soil and microbes. The results showed that original vegetation configuration and soil nutrient conditions were altered due to secondary succession. With the advancement of the secondary succession process, the coverage of plants increased from 34.8% to 95.5% ( P < 0.05), soil organic matter increased from 9.30 g kg −1 to 21.13 g kg −1 ( P < 0.05), and total nitrogen increased from 0.38 g kg −1 to 1.01 g kg −1 ( P < 0.05). The activities of soil urease and β-glucosidase were increased by 1.7-fold and 53.26%, respectively. Besides, the secondary succession also changed the soil microbial community structure and function. The relative abundance of Nitrospira genus which dominates the nitrification increased 5.2-fold. The results showed that urease and β-glucosidase promoted the increase of vegetation diversity and biomass by promoting the accumulation of soil organic matter and nitrate nitrogen, which promoted the ecological restoration of mine dumps.","['Environment', 'Soil Science & Conservation', 'Ecology']"
doi:10.1007/s42757-021-0110-x,en,Interfacial area concentration in gas-liquid metal two-phase flow,"['OriginalPaper', 'Research Article']","The characterization and modelling of the flow features in gas and heavy liquid metal two-phase flow are required for the development of next generation nuclear reactor systems. In this study, the past experimental studies performed in the gas-liquid metal two-phase flow are reviewed, and the void fraction and interfacial area concentration (IAC) database taken in the N 2 -Pb/Bi (nitrogen and lead/bismuth eutectic alloy) two-phase flow in a vertical circular flow channel are collected. In order to obtain the flow characteristics of the gas-liquid metal two-phase flow, the experimental data of the N 2 -Pb/Bi two-phase flow are compared with experimental data of the air-water two-phase flow. The void fraction gradient along the height (namely the flow direction) and the bubble diameter in the N 2 -Pb/Bi two-phase flow are found to be much larger than those in the air-water two-phase flow. These two unique flow characteristics can be explained, respectively, by the large density and surface tension of the Pb/Bi eutectic alloy in the N 2 -Pb/Bi two-phase flow. This study also reviewed the available IAC correlations and found that so far no IAC correlation has been developed for the gas-liquid metal two-phase flow. So, the available major IAC correlations for air- and steam-water two-phase flows are collected and compared with the collected experimental data of the N 2 -Pb/Bi two-phase flow. The comparison shows that these IAC correlations cannot give reliable predictions for the experimental data of the N 2 -Pb/Bi two-phase flow. So, a new IAC correlation has been developed based on the experimental data of the N 2 -Pb/Bi two-phase flow by taking into account the properties and flow characteristics of the two phases. The newly-developed IAC correlation can satisfactorily predict the experimental data of the N 2 -Pb/Bi two-phase flow with the mean relative error of 0.0609.","['Engineering', 'Engineering Fluid Dynamics', 'Fluid- and Aerodynamics', 'Environmental Engineering/Biotechnology']"
doi:10.1007/s40544-022-0604-y,en,Carbon fiber cannot always reduce the wear of PEEK for orthopedic implants under DPPC lubrication,"['OriginalPaper', 'Research Article']","Excellent wear resistance is an important feature of orthopedic implants. However, although pure polyetheretherketone (PEEK) is outperformed by carbon fiber-reinforced PEEK (CF-PEEK) for stability and durability under laboratory conditions, it is not clear whether CF-PEEK should be preferred in all real-world applications. Results indicate that, under dipalmitoylphosphatidylcholine (DPPC) lubrication, the wear rates of PEEK are 35%—80% lower than the wear rates of CF-PEEK for different implant materials, speeds, loadings, and DPPC concentrations. Molecular dynamics calculations confirm that DPPC self-assembles on the PEEK surface to form an easily adsorbed continuous phospholipid lubricating film. In contrast, the carbon fibers on the CF-PEEK surface hinder the formation of the protective DPPC film and the CF-PEEK surface is thus subject to faster wear.","['Engineering', 'Mechanical Engineering', 'Nanotechnology', 'Tribology, Corrosion and Coatings', 'Physical Chemistry', 'Surfaces and Interfaces, Thin Films']"
doi:10.1007/s42064-021-0127-8,en,Measuring the mechanical properties of small body regolith layers using a granular penetrometer,"['OriginalPaper', 'Research Article']","Small bodies in the solar system are known to be covered by a layer of loose unconsolidated soil composed of grains ranging from dusty sands to rugged boulders. Various geophysical processes have modified these regolith layers since their origin. Therefore, the landforms on regolith-blanketed surfaces hold vital clues for reconstructing the geological processes occurring on small bodies. However, the mechanical strength of small body regolith remains unclear, which is an important parameter for understanding its dynamic evolution. Furthermore, regolith mechanical properties are key factors for the design and operation of space missions that interact with small body surfaces. The granular penetrometer, which is an instrument that facilitates in situ mechanical characterization of surface/subsurface materials, has attracted significant attention. However, we still do not fully understand the penetration dynamics related to granular regolith, partially because of the experimental difficulties in measuring grain-scale responses under microgravity, particularly on the longer timescales of small body dynamics. In this study, we analyzed the slow intrusion of a locomotor into granular matter through large-scale numerical simulations based on a soft sphere discrete element model. We demonstrated that the resistance force of cohesionless regolith increases abruptly with penetration depth after contact and then transitions to a linear regime. The scale factor of the steady-state component is roughly proportional to the internal friction of the granular materials, which allows us to deduce the shear strength of planetary soils by measuring their force-depth relationships. When cohesion is included, due to the brittle behavior of cohesive materials, the resistance profile is characterized by a stationary state at a large penetration depth. The saturation resistance, which represents the failure threshold of granular materials, increases with the cohesion strength of the regolith. This positive correlation provides a reliable tool for measuring the tensile strength of granular regolith in small body touchdown missions.","['Engineering', 'Aerospace Technology and Astronautics', 'Space Sciences (including Extraterrestrial Physics, Space Exploration and Astronautics)', 'Vibration, Dynamical Systems, Control']"
doi:10.1007/s42832-022-0141-7,en,"Activity-density and spatial distribution of termites on a fine-scale in a tropical rainforest in Xishuangbanna, southwest China","['OriginalPaper', 'Research Article']","The community composition and activity-density of termites can influence nutrient cycling and other ecological functions. However, the spatial distribution and the activity-density of termites on a fine-scale in tropical forests are still unknown. We checked the spatial distribution patterns of the feeding groups and species of termites and their co-occurrence pattern in a 1-ha (100 m × 100 m) plot, and their correlation with the environmental factors. We used a standard protocol to collect termite assemblages and classified them into five feeding groups based on their preferred diet: fungus growers, litter feeders, soil feeders, soil-wood feeders, and wood feeders. We measured the environmental factors: soil pH, litter mass, aboveground plant biomass, and topographic position index (TPI). Soil-wood feeders showed the highest activity-density, followed by wood feeders, fungus growers, soil feeders, and litter feeders. Soil-wood feeders and fungus growers demonstated a strong correlation while litter feeders showed weak correlations with other feeding groups. Termite feeding groups and most of the termite species displayed a positive association with the high TPI and the low soil pH patches. Our results indicated that the examined environmental factors influenced the termite community assemblages and distribution patterns on a fine-scale in tropical rainforests.","['Environment', 'Soil Science & Conservation', 'Ecology']"
