identifier,language,title,genre,abstract,subjects
doi:10.1007/s42757-021-0109-3,en,A review for measurements and simulations of swirling gas-particle flows,"['ReviewPaper', 'Review Article']","Swirling gas-particle (droplet) flows are commonly encountered in gas-turbine combustors, cyclone combustors, and furnace burners. To better understand the flow behavior, many investigators did measurements, RANS (Reynolds-averaged Navier-Stokes) simulation, and LES (large-eddy simulation) of these types of flows. Most studies were done for weakly swirling gas-particle flows with swirl numbers less than unity. Experimental and numerical studies were done by the present author and his colleagues for PDPA measurements of swirling gas-particle flows with swirl numbers greater than unity, Reynolds-averaged two-fluid (Eulerian-Eulerian) simulation using k-ε-k p and USM (unified second-order moment) two-phase turbulence models, and two-fluid LES using a two-phase sub-grid stress model. The measurement and simulation results give the two-phase time-averaged and RMS fluctuation velocities, and particle concentration distribution, showing the complex recirculation structures in the two-phase axial velocities and the Rankine-vortex structures in the two-phase tangential velocities, the anisotropic two-phase turbulence properties, and the effect of swirl number on the two-phase flow behavior. The simulation results show that the two-fluid approach using the k-ε-k p and USM two-phase turbulence models are better than the Eulerian-Lagrangian approach for simulating swirling gas-particle flows","['Engineering', 'Engineering Fluid Dynamics', 'Fluid- and Aerodynamics', 'Environmental Engineering/Biotechnology']"
doi:10.1007/s42757-021-0107-5,en,Numerical modeling of wet steam infused fluid mixture for potential fire suppression applications,"['OriginalPaper', 'Research Article']","An advanced numerical model for modeling spontaneous condensation phenomena of water vapor was presented to investigate the flow behaviors in a converging-diverging nozzle for potential application in fire suppression using steam ejectors. The numerical model is validated against existing experimental data, which shows a good agreement. The proposed model was then compared against the ideal gas model in terms of various flow behaviors, including static pressure and Mach number in a newly designed nozzle. The condensing behaviors were accurately captured by the proposed model, while the idea gas model failed to do so. The condensation phenomena, including nucleation rate, droplet number, etc., in the nozzle, were discussed in detail. The accurate prediction results proved the possibility and demonstrated potential of applying the proposed model to broader fields of applications, especially into a steam ejector.","['Engineering', 'Engineering Fluid Dynamics', 'Fluid- and Aerodynamics', 'Environmental Engineering/Biotechnology']"
doi:10.1007/s42757-022-0138-6,en,Effect of two-group void fraction covariance correlations on interfacial drag predictions for two-fluid model calculations in large diameter pipes,"['OriginalPaper', 'Research Article']","Void fraction covariance has been introduced into the interfacial drag calculation used to close the one-dimensional two-fluid model. A model for void fraction covariance has been developed for large diameter pipes. The newly developed model has been compared with two previously developed models in terms of void fraction prediction accuracy. The effects of these additions on the void fraction prediction uncertainty have been evaluated utilizing a computational tool developed in MATLAB. The results indicate that there are small differences in the void fraction prediction between the models evaluated and the two-fluid model without void fraction covariance. Higher void fractions above 0.7 show the most significant changes. However, the differences in the uncertainty are not significant when compared to the uncertainty in the data used for the comparison. The results highlight a need for additional data for higher void fractions, collected with steam-water systems in large diameter pipes.","['Engineering', 'Engineering Fluid Dynamics', 'Fluid- and Aerodynamics', 'Environmental Engineering/Biotechnology']"
doi:10.1007/s42757-021-0131-5,en,Effect of thermal radiation on magnetohydrodynamics heat transfer micropolar fluid flow over a vertical moving porous plate,"['OriginalPaper', 'Research Article']","An analysis is investigated for this study of the magnetohydrodynamics heat transfer flow of the micropolar fluid over a vertical porous moving plate in the existence of the radiation effect. The numerical elucidations of the governing equations achieved for various values of flow fields are taken out for the several parameters inflowing into the problem and solved by raising the Galerkin finite element technique. By taking the range of the magnetic field parameter 0 ≤ M ≤ 5, the range of viscosity ratio parameter is 0 ≤ β ≤ 5, and micro-gyration parameter is 0 ≤ n ≤ 5, whereas the value of Grashof number lies in 0 ≤ Gr ≤ 2 and −2 ≤ Gr ≤ 0. The numerical results and impact on the translation velocity and temperature are presented and discussed through graphs and listed in the tables. With an increase of β and Gr , the velocity increases, and the reverse effect is found with enhancing of M and n . With enhanced values of M, n, Pr , and R , the result in C f rises.","['Engineering', 'Engineering Fluid Dynamics', 'Fluid- and Aerodynamics', 'Environmental Engineering/Biotechnology']"
doi:10.1007/s41095-021-0265-1,en,A Voronoi diagram approach for detecting defects in 3D printed fiber-reinforced polymers from microscope images,"['OriginalPaper', 'Research Article']","Fiber-reinforced polymer (FRP) composites are increasingly popular due to their superior strength to weight ratio. In contrast to significant recent advances in automating the FRP manufacturing process via 3D printing, quality inspection and defect detection remain largely manual and inefficient. In this paper, we propose a new approach to automatically detect, from microscope images, one of the major defects in 3D printed FRP parts: fiber-deficient areas (or equivalently, resin-rich areas). From cross-sectional microscope images, we detect the locations and sizes of fibers, construct their Voronoi diagram, and employ α -shape theory to determine fiber-deficient areas. Our Voronoi diagram and α -shape construction algorithms are specialized to exploit typical characteristics of 3D printed FRP parts, giving significant efficiency gains. Our algorithms robustly handle real-world inputs containing hundreds of thousands of fiber cross-sections, whether in general or non-general position.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s41095-021-0266-0,en,AR assistance for efficient dynamic target search,"['OriginalPaper', 'Research Article']","When searching for a dynamic target in an unknown real world scene, search efficiency is greatly reduced if users lack information about the spatial structure of the scene. Most target search studies, especially in robotics, focus on determining either the shortest path when the target’s position is known, or a strategy to find the target as quickly as possible when the target’s position is unknown. However, the target’s position is often known intermittently in the real world, e.g., in the case of using surveillance cameras. Our goal is to help user find a dynamic target efficiently in the real world when the target’s position is intermittently known. In order to achieve this purpose, we have designed an AR guidance assistance system to provide optimal current directional guidance to users, based on searching a prediction graph. We assume that a certain number of depth cameras are fixed in a real scene to obtain dynamic target’s position. The system automatically analyzes all possible meetings between the user and the target, and generates optimal directional guidance to help the user catch up with the target. A user study was used to evaluate our method, and its results showed that compared to free search and a top-view method, our method significantly improves target search efficiency.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s42064-022-0143-3,en,Integrated visual navigation based on angles-only measurements for asteroid final landing phase,"['OriginalPaper', 'Research Article']","Visual navigation is imperative for successful asteroid exploration missions. In this study, an integrated visual navigation system was proposed based on angles-only measurements to robustly and accurately determine the pose of the lander during the final landing phase. The system used the lander’s global pose information provided by an orbiter, which was deployed in space in advance, and its relative motion information in adjacent images to jointly estimate its optimal state. First, the landmarks on the asteroid surface and markers on the lander were identified from the images acquired by the orbiter. Subsequently, an angles-only measurement model concerning the landmarks and markers was constructed to estimate the orbiter’s position and lander’s pose. Subsequently, a method based on the epipolar constraint was proposed to estimate the lander’s inter-frame motion. Then, the absolute pose and relative motion of the lander were fused using an extended Kalman filter. Additionally, the observability criterion and covariance of the state error were provided. Finally, synthetic image sequences were generated to validate the proposed navigation system, and numerical results demonstrated its advance in terms of robustness and accuracy.","['Engineering', 'Aerospace Technology and Astronautics', 'Space Sciences (including Extraterrestrial Physics, Space Exploration and Astronautics)', 'Vibration, Dynamical Systems, Control']"
doi:10.1007/s42757-021-0119-1,en,A conservative level set method for liquid-gas flows with application in liquid jet atomisation,"['OriginalPaper', 'Research Article']","In this paper, a methodology for modelling two-phase flows based on a conservative level set method in the framework of finite volume method is presented. The novelty of the interface capturing method used here lies on the advection of level set which is solved with a WENO scheme and corrected with a novel re-initialisation method for retaining its signed distance function character. The coupling with the volume of fluid method is done with a simple algebraic approach, and with the new algorithm the accumulated mass conservation errors remain reasonably low. The paper presents a unique coupling between the level set method and the Eulerian–Lagrangian Spray Atomisation approach for modelling spray dispersion in liquid atomisation systems. The method is shown to have good accuracy providing similar results to other numerical codes for the classical tests presented. Preliminary results are also shown for three-dimensional simulations of the primary break-up of a turbulent liquid jet obtaining results comparable to direct numerical simulations. Consequently, the coupled method can be used for simulating various two-phase flow applications offering an accurate representation of the interface dynamics.","['Engineering', 'Engineering Fluid Dynamics', 'Fluid- and Aerodynamics', 'Environmental Engineering/Biotechnology']"
doi:10.1007/s41095-022-0270-z,en,A two-step surface-based 3D deep learning pipeline for segmentation of intracranial aneurysms,"['OriginalPaper', 'Research Article']","The exact shape of intracranial aneurysms is critical in medical diagnosis and surgical planning. While voxel-based deep learning frameworks have been proposed for this segmentation task, their performance remains limited. In this study, we offer a two-step surface-based deep learning pipeline that achieves significantly better results. Our proposed model takes a surface model of an entire set of principal brain arteries containing aneurysms as input and returns aneurysm surfaces as output. A user first generates a surface model by manually specifying multiple thresholds for time-of-flight magnetic resonance angiography images. The system then samples small surface fragments from the entire set of brain arteries and classifies the surface fragments according to whether aneurysms are present using a point-based deep learning network (PointNet++). Finally, the system applies surface segmentation (SO-Net) to surface fragments containing aneurysms. We conduct a direct comparison of the segmentation performance of our proposed surface-based framework and an existing voxel-based method by counting voxels: our framework achieves a much higher Dice similarity (72%) than the prior approach (46%).","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s41095-021-0263-3,en,Focusing on your subject: Deep subject-aware image composition recommendation networks,"['OriginalPaper', 'Research Article']","Photo composition is one of the most important factors in the aesthetics of photographs. As a popular application, composition recommendation for a photo focusing on a specific subject has been ignored by recent deep-learning-based composition recommendation approaches. In this paper, we propose a subject-aware image composition recommendation method, SAC-Net, which takes an RGB image and a binary subject window mask as input, and returns good compositions as crops containing the subject. Our model first determines candidate scores for all possible coarse cropping windows. The crops with high candidate scores are selected and further refined by regressing their corner points to generate the output recommended cropping windows. The final scores of the refined crops are predicted by a final score regression module. Unlike existing methods that need to preset several cropping windows, our network is able to automatically regress cropping windows with arbitrary aspect ratios and sizes. We propose novel stability losses for maximizing smoothness when changing cropping windows along with view changes. Experimental results show that our method outperforms state-of-the-art methods not only on the subject-aware image composition recommendation task, but also for general purpose composition recommendation. We also have designed a multistage labeling scheme so that a large amount of ranked pairs can be produced economically. We use this scheme to propose the first subject-aware composition dataset SACD, which contains 2777 images, and more than 5 million composition ranked pairs. The SACD dataset is publicly available at https://cg.cs.tsinghua.edu.cn/SACD/ .","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s41095-022-0275-7,en,A survey of urban visual analytics: Advances and future directions,"['ReviewPaper', 'Review Article']","Developing effective visual analytics systems demands care in characterization of domain problems and integration of visualization techniques and computational models. Urban visual analytics has already achieved remarkable success in tackling urban problems and providing fundamental services for smart cities. To promote further academic research and assist the development of industrial urban analytics systems, we comprehensively review urban visual analytics studies from four perspectives. In particular, we identify 8 urban domains and 22 types of popular visualization, analyze 7 types of computational method, and categorize existing systems into 4 types based on their integration of visualization techniques and computational models. We conclude with potential research directions and opportunities.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s41095-022-0272-x,en,Imposing temporal consistency on deep monocular body shape and pose estimation,"['OriginalPaper', 'Research Article']","Accurate and temporally consistent modeling of human bodies is essential for a wide range of applications, including character animation, understanding human social behavior, and AR/VR interfaces. Capturing human motion accurately from a monocular image sequence remains challenging; modeling quality is strongly influenced by temporal consistency of the captured body motion. Our work presents an elegant solution to integrating temporal constraints during fitting. This increases both temporal consistency and robustness during optimization. In detail, we derive parameters of a sequence of body models, representing shape and motion of a person. We optimize these parameters over the complete image sequence, fitting a single consistent body shape while imposing temporal consistency on the body motion, assuming body joint trajectories to be linear over short time. Our approach enables the derivation of realistic 3D body models from image sequences, including jaw pose, facial expression, and articulated hands. Our experiments show that our approach accurately estimates body shape and motion, even for challenging movements and poses. Further, we apply it to the particular application of sign language analysis, where accurate and temporally consistent motion modelling is essential, and show that the approach is well-suited to this kind of application.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s42757-021-0125-3,en,Towards the efficient modelling of trapped air pockets during squeeze flow,"['OriginalPaper', 'Research Article']","In most bonding processes, an adhesive is applied to a substrate in a specific pattern before the second substrate is subsequently pressed against it. During this, the adhesive flows in such a way that, ideally, it completely fills the joint. In practice, however, areas with entrapped air frequently remain in the bonded adhesive layer. Within the scope of a research project, these flows are systematically analyzed in order to identify optimal initial application patterns for the adhesive and substrate geometry to minimise such risks. For this purpose, the authors use an efficient flow model, the partially filled gaps model (PFGM), extended in this study to include the functionality of trapped air pockets. Depending on the volume fractions of air and adhesive, the flow of both phases is computed. Therefore, the model is introduced and fully described, benchmarked with respect to its plausibility and functionality, and results obtained are compared with a CFD calculation. Thereafter, the functionality of openings and closings of the pockets are analyzed. Lastly, the model is then applied to a real scenario created with a Hele–Shaw cell measurement. The benchmark as well as the comparison with the measurement results show the high potential of this technique.","['Engineering', 'Engineering Fluid Dynamics', 'Fluid- and Aerodynamics', 'Environmental Engineering/Biotechnology']"
doi:10.1007/s41095-022-0273-9,en,Joint specular highlight detection and removal in single images via Unet-Transformer,"['OriginalPaper', 'Research Article']","Specular highlight detection and removal is a fundamental problem in computer vision and image processing. In this paper, we present an efficient end-to-end deep learning model for automatically detecting and removing specular highlights in a single image. In particular, an encoder—decoder network is utilized to detect specular highlights, and then a novel Unet-Transformer network performs highlight removal; we append transformer modules instead of feature maps in the Unet architecture. We also introduce a highlight detection module as a mask to guide the removal task. Thus, these two networks can be jointly trained in an effective manner. Thanks to the hierarchical and global properties of the transformer mechanism, our framework is able to establish relationships between continuous self-attention layers, making it possible to directly model the mapping between the diffuse area and the specular highlight area, and reduce indeterminacy within areas containing strong specular highlight reflection. Experiments on public benchmark and real-world images demonstrate that our approach outperforms state-of-the-art methods for both highlight detection and removal tasks.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s42757-021-0124-4,en,Soot: A review of computational models at different length scales,"['ReviewPaper', 'Review Article']","The computational modelling of soot formation and destruction during the combustion process is one of the most challenging topics in combustion research. This paper reviews the numerical soot models constructed at different length scales, including macroscale, mesoscale, and microscale. The four key stages of soot evolution, including nucleation, surface growth and coagulation, agglomeration, and oxidation, are first described with the generally accepted mathematical formulations in each stage explained. Different computational frameworks and their pros and cons are then reviewed, including the one-equation empirical soot model (macroscale), two-equation semi-empirical soot model (macroscale), different variations of population balance model (mesoscale), discrete element model (microscale), and molecular dynamics model (microscale). It is concluded that the accuracy required and the computational cost available are the two major influencing factors to be considered when selecting the appropriate computational model. The user needs to assess the priorities in their specific application and evaluate different modelling options to find the optimal balance between the level of accuracy and computation resources required.","['Engineering', 'Engineering Fluid Dynamics', 'Fluid- and Aerodynamics', 'Environmental Engineering/Biotechnology']"
doi:10.1007/s42064-022-0132-6,en,Resonant orbit search and stability analysis for elongated asteroids,"['OriginalPaper', 'Research Article']","Periodic orbits are crucial in facilitating the understanding of the dynamical behavior of elongated asteroids. As a specific type of periodic orbit, resonant orbits can enrich the orbit design method of deep-space exploration missions. Herein, a dipole segment model for investigating the orbital dynamics of elongated asteroids is briefly introduced. A new numerical algorithm named the modified path searching method for identifying spin-orbit resonant orbits is proposed. Using the modified path searching and pseudo-arclength continuation methods, four spin-orbit resonant families for asteroid 2063 Bacchus are obtained. The distribution of eigenvalues and stability curves for the four resonant families are presented. In particular, some critical points corresponding to period-doubling and tangent bifurcations appear in the stability curves.","['Engineering', 'Aerospace Technology and Astronautics', 'Space Sciences (including Extraterrestrial Physics, Space Exploration and Astronautics)', 'Vibration, Dynamical Systems, Control']"
doi:10.1007/s41095-021-0262-4,en,Full-duplex strategy for video object segmentation,"['OriginalPaper', 'Research Article']","Previous video object segmentation approaches mainly focus on simplex solutions linking appearance and motion, limiting effective feature collaboration between these two cues. In this work, we study a novel and efficient full-duplex strategy network ( FSNet ) to address this issue, by considering a better mutual restraint scheme linking motion and appearance allowing exploitation of cross-modal features from the fusion and decoding stage. Specifically, we introduce a relational cross-attention module (RCAM) to achieve bidirectional message propagation across embedding sub-spaces. To improve the model’s robustness and update inconsistent features from the spatiotemporal embeddings, we adopt a bidirectional purification module after the RCAM. Extensive experiments on five popular benchmarks show that our FSNet is robust to various challenging scenarios (e.g., motion blur and occlusion), and compares well to leading methods both for video object segmentation and video salient object detection. The project is publicly available at https://github.com/GewelsJI/FSNet .","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s40544-022-0604-y,en,Carbon fiber cannot always reduce the wear of PEEK for orthopedic implants under DPPC lubrication,"['OriginalPaper', 'Research Article']","Excellent wear resistance is an important feature of orthopedic implants. However, although pure polyetheretherketone (PEEK) is outperformed by carbon fiber-reinforced PEEK (CF-PEEK) for stability and durability under laboratory conditions, it is not clear whether CF-PEEK should be preferred in all real-world applications. Results indicate that, under dipalmitoylphosphatidylcholine (DPPC) lubrication, the wear rates of PEEK are 35%—80% lower than the wear rates of CF-PEEK for different implant materials, speeds, loadings, and DPPC concentrations. Molecular dynamics calculations confirm that DPPC self-assembles on the PEEK surface to form an easily adsorbed continuous phospholipid lubricating film. In contrast, the carbon fibers on the CF-PEEK surface hinder the formation of the protective DPPC film and the CF-PEEK surface is thus subject to faster wear.","['Engineering', 'Mechanical Engineering', 'Nanotechnology', 'Tribology, Corrosion and Coatings', 'Physical Chemistry', 'Surfaces and Interfaces, Thin Films']"
