identifier,language,title,genre,abstract,subjects
doi:10.1007/s41095-021-0265-1,en,A Voronoi diagram approach for detecting defects in 3D printed fiber-reinforced polymers from microscope images,"['OriginalPaper', 'Research Article']","Fiber-reinforced polymer (FRP) composites are increasingly popular due to their superior strength to weight ratio. In contrast to significant recent advances in automating the FRP manufacturing process via 3D printing, quality inspection and defect detection remain largely manual and inefficient. In this paper, we propose a new approach to automatically detect, from microscope images, one of the major defects in 3D printed FRP parts: fiber-deficient areas (or equivalently, resin-rich areas). From cross-sectional microscope images, we detect the locations and sizes of fibers, construct their Voronoi diagram, and employ α -shape theory to determine fiber-deficient areas. Our Voronoi diagram and α -shape construction algorithms are specialized to exploit typical characteristics of 3D printed FRP parts, giving significant efficiency gains. Our algorithms robustly handle real-world inputs containing hundreds of thousands of fiber cross-sections, whether in general or non-general position.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s41095-022-0316-2,en,Message from the Editor-in-Chief,"['EditorialNotes', 'Editorial']",,"['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s41095-021-0266-0,en,AR assistance for efficient dynamic target search,"['OriginalPaper', 'Research Article']","When searching for a dynamic target in an unknown real world scene, search efficiency is greatly reduced if users lack information about the spatial structure of the scene. Most target search studies, especially in robotics, focus on determining either the shortest path when the target’s position is known, or a strategy to find the target as quickly as possible when the target’s position is unknown. However, the target’s position is often known intermittently in the real world, e.g., in the case of using surveillance cameras. Our goal is to help user find a dynamic target efficiently in the real world when the target’s position is intermittently known. In order to achieve this purpose, we have designed an AR guidance assistance system to provide optimal current directional guidance to users, based on searching a prediction graph. We assume that a certain number of depth cameras are fixed in a real scene to obtain dynamic target’s position. The system automatically analyzes all possible meetings between the user and the target, and generates optimal directional guidance to help the user catch up with the target. A user study was used to evaluate our method, and its results showed that compared to free search and a top-view method, our method significantly improves target search efficiency.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s42064-022-0143-3,en,Integrated visual navigation based on angles-only measurements for asteroid final landing phase,"['OriginalPaper', 'Research Article']","Visual navigation is imperative for successful asteroid exploration missions. In this study, an integrated visual navigation system was proposed based on angles-only measurements to robustly and accurately determine the pose of the lander during the final landing phase. The system used the lander’s global pose information provided by an orbiter, which was deployed in space in advance, and its relative motion information in adjacent images to jointly estimate its optimal state. First, the landmarks on the asteroid surface and markers on the lander were identified from the images acquired by the orbiter. Subsequently, an angles-only measurement model concerning the landmarks and markers was constructed to estimate the orbiter’s position and lander’s pose. Subsequently, a method based on the epipolar constraint was proposed to estimate the lander’s inter-frame motion. Then, the absolute pose and relative motion of the lander were fused using an extended Kalman filter. Additionally, the observability criterion and covariance of the state error were provided. Finally, synthetic image sequences were generated to validate the proposed navigation system, and numerical results demonstrated its advance in terms of robustness and accuracy.","['Engineering', 'Aerospace Technology and Astronautics', 'Space Sciences (including Extraterrestrial Physics, Space Exploration and Astronautics)', 'Vibration, Dynamical Systems, Control']"
doi:10.1007/s42064-022-0146-0,en,Robust template feature matching method using motion-constrained DCF designed for visual navigation in asteroid landing,"['OriginalPaper', 'Research Article']","A robust and efficient feature matching method is necessary for visual navigation in asteroid-landing missions. Based on the visual navigation framework and motion characteristics of asteroids, a robust and efficient template feature matching method is proposed to adapt to feature distortion and scale change cases for visual navigation of asteroids. The proposed method is primarily based on a motion-constrained discriminative correlation filter (DCF). The prior information provided by the motion constraints between sequence images is used to provide a predicted search region for template feature matching. Additionally, some specific template feature samples are generated using the motion constraints for correlation filter learning, which is beneficial for training a scale and feature distortion adaptive correlation filter for accurate feature matching. Moreover, average peak-to-correlation energy (APCE) and jointly consistent measurements (JCMs) were used to eliminate false matching. Images captured by the Touch And Go Camera System (TAGCAMS) of the Bennu asteroid were used to evaluate the performance of the proposed method. In particular, both the robustness and accuracy of region matching and template center matching are evaluated. The qualitative and quantitative results illustrate the advancement of the proposed method in adapting to feature distortions and large-scale changes during spacecraft landing.","['Engineering', 'Aerospace Technology and Astronautics', 'Space Sciences (including Extraterrestrial Physics, Space Exploration and Astronautics)', 'Vibration, Dynamical Systems, Control']"
doi:10.1007/s42064-022-0151-3,en,On-board modeling of gravity fields of elongated asteroids using Hopfield neural networks,"['OriginalPaper', 'Research Article']","To rapidly model the gravity field near elongated asteroids, an intelligent inversion method using Hopfield neural networks (HNNs) is proposed to estimate on-orbit simplified model parameters. First, based on a rotating mass dipole model, the gravitational field of asteroids is characterized using a few parameters. To solve all the parameters of this simplified model, a stepped parameter estimation model is constructed based on different gravity field models. Second, to overcome linearization difficulties caused by the coupling of the parameters to be estimated and the system state, a dynamic parameter linearization technique is proposed such that all terms except the parameter terms are known or available. Moreover, the Lyapunov function of the HNNs is matched to the problem of minimizing parameter estimation errors. Equilibrium values of the Lyapunov function are used as estimated values. The proposed method is applied to natural elongated asteroids 216 Kleopatra, 951 Gaspra, and 433 Eros. Simulation results indicate that this method can estimate the simplified model parameters rapidly, and that the estimated simplified model provides a good approximation of the gravity field of elongated asteroids.","['Engineering', 'Aerospace Technology and Astronautics', 'Space Sciences (including Extraterrestrial Physics, Space Exploration and Astronautics)', 'Vibration, Dynamical Systems, Control']"
doi:10.1007/s12273-022-0927-7,en,Monitoring the green evolution of vernacular buildings based on deep learning and multi-temporal remote sensing images,"['OriginalPaper', 'Cover Article']","The increasingly mature computer vision (CV) technology represented by convolutional neural networks (CNN) and available high-resolution remote sensing images (HR-RSIs) provide opportunities to accurately measure the evolution of natural and artificial environments on Earth at a large scale. Based on the advanced CNN method high-resolution net (HRNet) and multi-temporal HR-RSIs, a framework is proposed for monitoring a green evolution of courtyard buildings characterized by their courtyards being roofed (CBR). The proposed framework consists of an expert module focusing on scenes analysis, a CV module for automatic detection, an evaluation module containing thresholds, and an output module for data analysis. Based on this, the changes in the adoption of different CBR technologies (CBRTs), including light-translucent CBRTs (LT-CBRTs) and non-light-translucent CBRTs (NLT-CBRTs), in 24 villages in southern Hebei were identified from 2007 to 2021. The evolution of CBRTs was featured as an inverse S-curve, and differences were found in their evolution stage, adoption ratio, and development speed for different villages. LT-CBRTs are the dominant type but are being replaced and surpassed by NLT-CBRTs in some villages, characterizing different preferences for the technology type of villages. The proposed research framework provides a reference for the evolution monitoring of vernacular buildings, and the identified evolution laws enable to trace and predict the adoption of different CBRTs in a particular village. This work lays a foundation for future exploration of the occurrence and development mechanism of the CBR phenomenon and provides an important reference for the optimization and promotion of CBRTs.","['Engineering', 'Building Construction and Design', 'Engineering Thermodynamics, Heat and Mass Transfer', 'Atmospheric Protection/Air Quality Control/Air Pollution', 'Monitoring/Environmental Analysis']"
doi:10.1007/s12273-022-0931-y,en,Physics-informed machine learning for metamodeling thermal comfort in non-air-conditioned buildings,"['OriginalPaper', 'Research Article']","There is a growing need for accurate and interpretable machine learning models of thermal comfort in buildings. Physics-informed machine learning could address this need by adding physical consistency to such models. This paper presents metamodeling of thermal comfort in non-air-conditioned buildings using physics-informed machine learning. The studied metamodel incorporated knowledge of both quasi-steady-state heat transfer and dynamic simulation results. Adaptive thermal comfort in an office located in cold and hot European climates was studied with the number of overheating hours as index. A one-at-a-time method was used to gain knowledge from dynamic simulation with TRNSYS software. This knowledge was used to filter the training data and to choose probability distributions for metamodel forms alternative to polynomial. The response of the dynamic model was positively skewed; and thus, the symmetric logistic and hyperbolic secant distributions were inappropriate and outperformed by positively skewed distributions. Incorporating physical knowledge into the metamodel was much more effective than doubling the size of the training sample. The highly flexible Kumaraswamy distribution provided the best performance with R 2 equal to 0.9994 for the cold climate and 0.9975 for the hot climate. Physics-informed machine learning could combine the strength of both physics and machine learning models, and could therefore support building design with flexible, accurate and interpretable metamodels.","['Engineering', 'Building Construction and Design', 'Engineering Thermodynamics, Heat and Mass Transfer', 'Atmospheric Protection/Air Quality Control/Air Pollution', 'Monitoring/Environmental Analysis']"
doi:10.1007/s40544-021-0587-0,en,Stable dispersibility of bentonite-type additive with gemini ionic liquid intercalation structure for oil-based drilling,"['OriginalPaper', 'Research Article']","In this study, the direct intercalation of gemini ionic liquids (ILs) with different alkyl chains into the bentonite (BT) interlayer as a high-performance lubricating additive for base oil 500SN was investigated. The purpose of modifying BT with an IL is to improve the dispersion stability and lubricity of BT in lubricating oil. The dispersibility and tribological properties of IL—BT as oil-based additives for 500SN depend on the increase in interlamellar space in BT and improve as the chain length is increased. More importantly, the IL—BT nanomaterial outperforms individual BT in improving wear resistance, owing to its sheet layers were deformed and sprawled in furrows along the metal surface, thereby resulting in low surface adhesion. Because of its excellent lubrication performance, IL-modified BT is a potential candidate for the main component of drilling fluid. It can be used as a lubricating additive in oil drilling and oil well construction to reduce equipment damage and ensure the normal operation of equipments.","['Engineering', 'Mechanical Engineering', 'Nanotechnology', 'Tribology, Corrosion and Coatings', 'Physical Chemistry', 'Surfaces and Interfaces, Thin Films']"
doi:10.1007/s12273-022-0941-9,en,Framework on low-carbon retrofit of rural residential buildings in arid areas of northwest China: A case study of Turpan residential buildings,"['OriginalPaper', 'Research Article']","At present, buildings in arid and hot regions are facing severe challenges of indoor comfort improvement and carbon emission reduction, especially in rural areas. Multi-objective optimization could be an effective tool for tackling the aforementioned challenges. Therefore, this paper proposes a life-cycle optimization framework considering thermal comfort, which is beneficial to promoting residents’ motivation for low-carbon retrofit in arid climate regions. First, in response to the above problems, three objective functions are specified in the framework, which are global warming potential (GWP), life cycle cost (LCC), and thermal discomfort hours (TDH). To improve the optimization efficiency, this research uses Deep Neural Networks (DNN) combined with NSGA-II to construct a high-precision prediction model (meta-model for optimization) based on the energy consumption simulation database formed by the orthogonal multi-dimensional design parameters. The accuracy index of the modified model is R 2 > 0.99, cv(RMSE) ≤ 1%, and NMBE ≤ 0.2%, which gets rid of the dilemma of low prediction accuracy of traditional machine learning models. In the scheme comparison and selection stage, the TOPSIS based on two empowerment methods is applied to meet different design tendencies, where the entropy-based method can avoid the interference of subjective preference and significantly improve the objectivity and scientific nature of decision analysis. Additionally, sensitivity analysis is conducted on the variables, which supports guidance for practitioners to carry out the low-carbon design. Finally, the multi-objective optimization analysis for a farmhouse in Turpan is taken as a case study to evaluate the performance of the framework. The results show that the framework could significantly improve the building performance, with 60.8%, 52.5%, and 14.2% reduction in GWP, LCC, and TDH, respectively.","['Engineering', 'Building Construction and Design', 'Engineering Thermodynamics, Heat and Mass Transfer', 'Atmospheric Protection/Air Quality Control/Air Pollution', 'Monitoring/Environmental Analysis']"
doi:10.1007/978-981-19-2879-6_1,en,A General Introduction to Artificial Intelligence,OriginalPaper,"The emergence and rise of artificial intelligence undoubtedly played an important role during the development of the Internet. Over the past decade, with extensive applications in the society, artificial intelligence has become more relevant to people’s daily life. This chapter introduces the concept of artificial intelligence, the related technologies, and the existing controversies over the topic.","['Computer Science', 'Artificial Intelligence']"
doi:10.1007/978-981-19-2879-6_6,en,Huawei Atlas AI Computing Solution,OriginalPaper,"This chapter mainly introduces Huawei Ascend AI processor and Huawei Atlas AI computing solution, focusing on the hardware and software architecture of Ascend AI processor and Huawei’s full-stack and all-scenario AI solution.","['Computer Science', 'Artificial Intelligence']"
doi:10.1007/978-3-031-19715-4_7,en,AI in Oral Health and Oral Imaging,OriginalPaper,"This chapter delves deep into the application of Artificial intelligence(AI) in Oral Health and Imaging. It enlightens on the impact of AI in global health and furthermore delineates in detail the role of AI in Public Health Dentistry and Preventive Dentistry. This segment enumerates the possibilities of AI in prevention of dental trauma, periodontal risk assessment, caries prevention, detection of early childhood caries, besides other uses. Numerous case studies are presented to support this claim.","['Engineering', 'Biomedical Engineering and Bioengineering', 'Dentistry', 'Artificial Intelligence', 'Machine Learning']"
doi:10.1007/978-981-19-3387-5_155,en,Opportunities and Challenges of Artificial Intelligence Education in Secondary Vocational Schools Under the Background of Emerging Engineering,OriginalPaper,"In order to cope with the new generation of Scientific-technical revolution and industrial transformation, the construction of emerging engineering is in full swing. As the core technology of the new generation, artificial intelligence has had a disruptive impact on traditional industries and is an important part and module of the construction of emerging engineering. Secondary vocational schools are the cradle of cultivating applied technical talents and high-quality workers, the goals and content of talent training should closely follow the development trend of social technology and industry. However, artificial intelligence education in secondary vocational schools is still in the exploratory stage. Based on the development process of artificial intelligence education, this paper studies the opportunities and challenges of artificial intelligence education in secondary vocational schools under the background of emerging engineering, in order to provide a theoretical reference for the development of artificial intelligence education in secondary vocational schools in our country.","['Engineering', 'Communications Engineering, Networks', 'Signal, Image and Speech Processing', 'Aerospace Technology and Astronautics']"
doi:10.1007/978-981-19-2879-6_8,en,Huawei CLOUD Enterprise Intelligence Application Platform,OriginalPaper,"This chapter mainly introduces Huawei CLOUD Enterprise Intelligence (EI), including Huawei CLOUD EI service family. It focuses on Huawei ModelArts platform and Huawei EI solutions.","['Computer Science', 'Artificial Intelligence']"
doi:10.1007/978-3-031-17746-0_27,en,Is Artificial Intelligence the Ideal Partner for Blockchain and Crypto Currencies?,OriginalPaper,"For several years everyone, companies and individuals have been more and more interested in new technologies concerning the blockchain, crypto currencies and also in the development of artificial intelligence. Blockchain is a technology that should transform our societies in depth, by providing a decentralized and ultra-secure system, and constitute the crypto currencies basis. Artificial intelligence is a new technology created to facilitate daily lives. But its application remains very technical and little known to the public. Both artificial intelligence and blockchain are technologies that are helping to change the world, but their applications are currently very technical and little known to the public. The present article tries to study the combination between blockchain technology and Artificial Intelligence and how this combination, can be so beneficial for the optimization of crypto-currency trading. The contribution of our work is to try to improve the notion of the use of these two new technologies, while trying to reveal the impact that can be generated on the financial, economic and social level. Our work will be organized as follows: In the first section we will define the blockchain concepts, and the artificial intelligence. In the second section, we will present the implication and effects between artificial intelligence and blockchain in the first place and in a second part, we will present the impact on cryptocurrencies. And finally we will present our conclusion. Certainly our work has limits, which can be surpassed by empirical work to affirm or not our basic hypothesis.","['Engineering', 'Computational Intelligence', 'Data Engineering', 'Business Information Systems']"
doi:10.1007/978-3-031-17746-0_29,en,The Use of Artificial Intelligence in Combating Crimes in the UAE: Critical Review,OriginalPaper,"The current study discusses artificial intelligence as one of the most important outcomes of the modern technological revolution, as it has multiple uses in all areas of security, economics, military and civil matters. According to the literature, research neglects to review studies regarding the detection of crimes in the security field. Nevertheless, Artificial intelligence enables police agencies to use resources effectively and achieve societal security and the speed of crime detection in the UAE. Furthermore, the synthesis of the research problems, research methods, and findings of the surveyed studies will assist the scholars in pursuing their future studies. Further discussions and implications are also presented in the study.","['Engineering', 'Computational Intelligence', 'Data Engineering', 'Business Information Systems']"
doi:10.1007/978-981-19-1550-5_54-2,en,Artificial Intelligence,ReviewPaper,"In the fourth industrial revolution (Industry 4.0), Artificial Intelligence (AI) had been a cognitive science that produces actual value needed for relevant data with processing capabilities and algorithms. Manufacturing in the Internet-of-Thing (IoT) era will be more efficient, better quality, easier to manage, and more transparent through integration of physical and cyber technologies in Industry 4.0-based smart factories. Factory automation relies heavily on sensors and AI to make the system intelligent. Sensor technology advancements and developments linked to Industry 4.0 serve as the backbone for the inclusive expansion of industry and the economic success of any country. It is imperative that manufacturing organizations and supply chains have access to the latest low-cost sensor technology for collecting data and putting it to good use. Standard sensor types include position sensors, flow, temperature, flow rate, pressure, and force. A wide range of fields, including motorsport, health care, manufacturing, the armed forces, and agriculture all make use of them on a day-to-day basis. Increasing efficiency through automation is the goal of Industry 4.0. The purpose of this paper is to provide a brief overview and viewpoint on the most recent advancements in AI and the associated problems. Attempts to define the main ideas and tools behind this new era of manufacturing in the early years of the so-called fourth industrial revolution (Industry 4.0) always ended up referring to the concept of smart machines that could communicate with each other and with the environment. When it comes to the new industry 4.0, it’s the defined cyber physical systems connected by the IoT that get all the attention. Nonetheless, several tools and applications will benefit the new industrial environment, complementing the actual formation of a smart, embedded system capable of performing autonomous tasks. And the majority of these revolutionary ideas are based on the same background theory as artificial intelligence, in which the analysis and filtration of massive amounts of incoming data from various types of sensors aids in the interpretation and recommendation of the best course of action. As a result, artificial intelligence science is well suited to the challenges that arise during the fourth industrial revolution’s consolidation. The purpose of this paper is to provide a brief overview and viewpoint on the most recent advancements in AI and the associated problems.","['Physics', 'Measurement Science and Instrumentation', 'Nanotechnology']"
doi:10.1007/978-981-19-2065-3_24,en,Artificial Intelligence (AI) Startups in Health Sector in India: Challenges and Regulation in India,OriginalPaper,"Artificial intelligence (AI)—a hi-tech technology has fascinated multiple sectors including startup businesses. At the present time, these businesses are on the upsurge in almost all the dimensions of the global economy. The majority of the businessmen and fresh graduates have been trying to establish their own business. They are transforming the world in a new and innovative way. By 2020, thousands of startups have been launched all over the world. Also, increased the job opportunities for the people, even, the government provides support to the startups, if they like the ideas and help them to grow. In India, approximately, 16,000 tech-startups have been launched. Some startups are related to artificial intelligence (AI) which are transforming an industry. From financial services algorithms and medical image processing to customer service chatbots, these startups are solving many business problems. Artificial intelligence recognized by health startups which involves ML, speech recognition, image recognition, natural language processing (NLP), and machine vision, robotics, expert systems, and systems for scheduling, optimizing, and planning (SOP). The rapidly burgeoning artificial intelligence startup ecosystem, though, has made it necessary to keep a close eye on the emerging trends of 2020 to stay ahead of the race and tap into lucrative business opportunities. After the break of the COVID-19 pandemic, existing and emerging startups are more concentrated on the healthcare sector. Artificial intelligence tools used in healthcare have huge relevance not only in assisting doctors but also drug industries, insurance agencies, health services, patients, and medical institutions are using. The India healthcare market has been reshaped by implementing of artificial intelligence significantly. However, some socio-legality issues need to be researched upon like (i) multiple challenges faced by artificial intelligence startups in the medical sector; (ii) Indian laws regulating artificial intelligence startups in medical sectors; (iii) data privacy concerns. In this paper, researchers would discuss the nature of artificial intelligence and its definitions, Indian artificial intelligence startups in the healthcare sector, challenges faced by artificial intelligence startups, artificial intelligence startup laws and suggestions which artificial intelligence can make healthcare more efficient and affordable.","['Engineering', 'Communications Engineering, Networks', 'Artificial Intelligence', 'Cyber-physical systems, IoT', 'Professional Computing', 'Wireless and Mobile Communication', 'Machine Learning']"
