identifier,language,title,genre,abstract,subjects
doi:10.1007/s42832-022-0130-x,en,Assessment of residual chlorine in soil microbial community using metagenomics,"['OriginalPaper', 'Research Article']","Chlorine-containing disinfectants have been widely used around the world for the prevention and control of the COVID-19 pandemic. However, at present, little is known about the impact of residual chlorine on the soil micro-ecological environment. Herein, we treated an experimental soil-plant-microbiome microcosm system by continuous irrigation with a low concentration of chlorine-containing water, and then analyzed the influence on the soil microbial community using metagenomics. After 14-d continuous chlorine treatment, there were no significant lasting effect on soil microbial community diversity and composition either in the rhizosphere or in bulk soil. Although metabolic functions of the rhizosphere microbial community were affected slightly by continuous chlorine treatment, it recovered to the original status. The abundance of several resistance genes changed by 7 d and recovered by 14 d. According to our results, the chlorine residue resulting from daily disinfection may present a slight long-term effect on plant growth (shoot length and fresh weight) and soil micro-ecology. In general, our study assisted with environmental risk assessments relating to the application ofchlorine-containing disinfectants and minimization of risks to the environment during disease control, such as COVID-19.","['Environment', 'Soil Science & Conservation', 'Ecology']"
doi:10.1007/s40544-022-0619-4,en,Synthesis of N-doped carbon quantum dots as lubricant additive to enhance the tribological behavior of MoS2 nanofluid,"['OriginalPaper', 'Research Article']","In this study, a novel lubricant additive nitrogen-doped carbon quantum dot (N-CQD) nanoparticle was prepared by the solvothermal method. The synthesized spherical N-CQD nanoparticles in the diameter of about 10 nm had a graphene oxide (GO)-like structure with various oxygen (O)- and nitrogen (N)-containing functional groups. Then N-CQDs were added to MoS 2 nanofluid, and the tribological properties for steel/steel friction pairs were evaluated using a pin-on-disk tribometer. Non-equilibrium molecular dynamics (NEMD) simulations for the friction system with MoS 2 or MoS2 + N-CQD nanoparticles were also conducted. The results showed that friction processes with MoS 2 + N-CQD nanofluids were under the mixed lubrication regime. And MoS 2 nanofluid containing 0.4 wt% N-CQDs could achieve 30.4% and 31.0% reduction in the friction coefficient and wear rate, respectively, compared to those without N-CQDs. By analyzing the worn surface topography and chemical compositions, the excellent lubrication performance resulted from the formation of tribochemistry-induced tribofilm. The average thickness of tribofilm was about 13.9 nm, and it was composed of amorphous substances, ultrafine crystalline nanoparticles, and self-lubricating FeSO 4 /Fe 2 (SO 4 ) 3 . NEMD simulation results indicated the interaction between S atoms in MoS 2 as well as these O- and N-containing functional groups in N-CQDs with steel surfaces enhanced the stability and strength of tribofilm. Thereby the metal surface was further protected from friction and wear.","['Engineering', 'Mechanical Engineering', 'Nanotechnology', 'Tribology, Corrosion and Coatings', 'Physical Chemistry', 'Surfaces and Interfaces, Thin Films']"
doi:10.1007/s42064-022-0146-0,en,Robust template feature matching method using motion-constrained DCF designed for visual navigation in asteroid landing,"['OriginalPaper', 'Research Article']","A robust and efficient feature matching method is necessary for visual navigation in asteroid-landing missions. Based on the visual navigation framework and motion characteristics of asteroids, a robust and efficient template feature matching method is proposed to adapt to feature distortion and scale change cases for visual navigation of asteroids. The proposed method is primarily based on a motion-constrained discriminative correlation filter (DCF). The prior information provided by the motion constraints between sequence images is used to provide a predicted search region for template feature matching. Additionally, some specific template feature samples are generated using the motion constraints for correlation filter learning, which is beneficial for training a scale and feature distortion adaptive correlation filter for accurate feature matching. Moreover, average peak-to-correlation energy (APCE) and jointly consistent measurements (JCMs) were used to eliminate false matching. Images captured by the Touch And Go Camera System (TAGCAMS) of the Bennu asteroid were used to evaluate the performance of the proposed method. In particular, both the robustness and accuracy of region matching and template center matching are evaluated. The qualitative and quantitative results illustrate the advancement of the proposed method in adapting to feature distortions and large-scale changes during spacecraft landing.","['Engineering', 'Aerospace Technology and Astronautics', 'Space Sciences (including Extraterrestrial Physics, Space Exploration and Astronautics)', 'Vibration, Dynamical Systems, Control']"
doi:10.1007/s41095-022-0270-z,en,A two-step surface-based 3D deep learning pipeline for segmentation of intracranial aneurysms,"['OriginalPaper', 'Research Article']","The exact shape of intracranial aneurysms is critical in medical diagnosis and surgical planning. While voxel-based deep learning frameworks have been proposed for this segmentation task, their performance remains limited. In this study, we offer a two-step surface-based deep learning pipeline that achieves significantly better results. Our proposed model takes a surface model of an entire set of principal brain arteries containing aneurysms as input and returns aneurysm surfaces as output. A user first generates a surface model by manually specifying multiple thresholds for time-of-flight magnetic resonance angiography images. The system then samples small surface fragments from the entire set of brain arteries and classifies the surface fragments according to whether aneurysms are present using a point-based deep learning network (PointNet++). Finally, the system applies surface segmentation (SO-Net) to surface fragments containing aneurysms. We conduct a direct comparison of the segmentation performance of our proposed surface-based framework and an existing voxel-based method by counting voxels: our framework achieves a much higher Dice similarity (72%) than the prior approach (46%).","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s42832-022-0153-3,en,Database and primer selections affect nematode community composition under different vegetations of Changbai Mountain,"['OriginalPaper', 'Research Article']","High-throughput sequencing technology is increasingly used in the study of nematode biodiversity. However, the annotation difference of commonly used primers and reference databases on nematode community is still unclear. We compared two pairs of primers (3NDf/C_1132rmod, NF1F/18Sr2bR) and three databases (NT_v20200604, SILVA138/18s Eukaryota and PR2_v4.5 databases) on the determination of nematode community from four different vegetation types in Changbai Mountain, including mixed broadleaf-conifer forest, dark coniferous forest, betula ermanii Cham and alpine tundra. Our results showed that the selection of different primers and databases influenced the annotation of nematode taxa, but the diversity of nematode community showed consistent pattern among different vegetation types. Our findings emphasize that it is necessary to select appropriate primer and database according to the target taxonomic level. The difference in primers will affect the result of nematode taxa at different classification levels, so sequencing analysis cannot be used for comparison with studies using different primers. In terms of annotation effect in this study, 3NDf/C_1132rmod primers with NT_v20200604 database could provide more information than other combinations at the genus or species levels.","['Environment', 'Soil Science & Conservation', 'Ecology']"
doi:10.1007/s42832-022-0135-5,en,Use of flue gas desulfurization gypsum to reduce dissolved phosphorus in runoff and leachate from two agricultural soils,"['OriginalPaper', 'Research Article']","Controlling dissolved phosphorus (DP) loss from high P soil to avoid water eutrophication is a worldwide high priority. A greenhouse study was conducted in which flue gas desulfurization gypsum (FGDG) was applied by using different application methods and rates to two agricultural soils. Phosphorus fertilizer was incorporated into the soils at 2.95 g kg −1 to simulate soil with high P levels. The FGDG was then applied at amounts of 0, 1.5, and 15 g kg −1 soil on either the soil surface or mixed throughout the soil samples to simulate no-tillage and tillage, respectively. Ryegrass was planted after treatment application. The study showed that FGDG reduced runoff DP loss by 33% and leachate DP loss 38% in silt loam soil, and runoff DP loss 46% and leachate DP loss 14% in clay loam soil, at the treatment of 15 g kg − 1 FGDG. Mixing applied method (tillage) provided strong interaction with higher FGDG. To overall effect, the mixing-applied method performed better in controlling DP loss from silt loam soil, while surface-applied (no tillage) showed its advantage in controlling DP loss from clay loam soil. In practice it is necessary to optimize FGDG concentrations, application methods, and DP sources (runoff or leachate) to get maximized benefits of FGDG application. The FGDG application had no negative effects on the soil and ryegrass.","['Environment', 'Soil Science & Conservation', 'Ecology']"
doi:10.1007/s42832-021-0123-1,en,Effects of fertilizer and weed species richness on soil nematode community in a microcosm field experiment,"['OriginalPaper', 'Research Article']","Both fertilizer and plant species richness may affect the soil nematode community. However, the influence of fertilizer and weed species richness interaction is unclear. Nematode abundance and biodiversity in wheat and weed plots soil treated with nitrogen, phosphate and potassium fertilizer addition and weed species richness (0, 1, 2 and 4 weed levels) were investigated in a long-term microcosm experiment established in 2010 at Kaifeng, China. The results demonstrated that fertilizer treatment increased the abundance of total nematode, bacterivores, and plant parasites whereas it decreased the total genera number, the Shannon—Wiener diversity index (H′), Margalef richness index (SR), the total maturity index (ΣMI), and structure index (SI), and degraded the structure of the nematode community. In contrast, weed species richness increased these ecological indices and enhanced the structure of the nematode community. Principal component analysis (PCA) indicated that the fertilizer’s effect was more significant than weed species richness. Redundancy analysis (RDA) demonstrated that fertilizer affected soil nematode mainly through increasing soil available phosphorus by 4.71 times and ammonium nitrogen content by 74.03%; weed species richness increased the diversity indices of soil nematode mainly through enhancing soil moisture by 2.07%. Our results suggest weed species richness may relieve the negative effect of fertilizer on the diversity of soil nematode community.","['Environment', 'Soil Science & Conservation', 'Ecology']"
doi:10.1007/s42832-022-0141-7,en,"Activity-density and spatial distribution of termites on a fine-scale in a tropical rainforest in Xishuangbanna, southwest China","['OriginalPaper', 'Research Article']","The community composition and activity-density of termites can influence nutrient cycling and other ecological functions. However, the spatial distribution and the activity-density of termites on a fine-scale in tropical forests are still unknown. We checked the spatial distribution patterns of the feeding groups and species of termites and their co-occurrence pattern in a 1-ha (100 m × 100 m) plot, and their correlation with the environmental factors. We used a standard protocol to collect termite assemblages and classified them into five feeding groups based on their preferred diet: fungus growers, litter feeders, soil feeders, soil-wood feeders, and wood feeders. We measured the environmental factors: soil pH, litter mass, aboveground plant biomass, and topographic position index (TPI). Soil-wood feeders showed the highest activity-density, followed by wood feeders, fungus growers, soil feeders, and litter feeders. Soil-wood feeders and fungus growers demonstated a strong correlation while litter feeders showed weak correlations with other feeding groups. Termite feeding groups and most of the termite species displayed a positive association with the high TPI and the low soil pH patches. Our results indicated that the examined environmental factors influenced the termite community assemblages and distribution patterns on a fine-scale in tropical rainforests.","['Environment', 'Soil Science & Conservation', 'Ecology']"
doi:10.1007/s42832-021-0128-9,en,Influence of cadmium and copper mixtures to rhizosphere bacterial communities,"['OriginalPaper', 'Research Article']","To study the effects of combined Cd and Cu pollution on rhizosphere bacterial community. High-throughput sequencing was used to examine the response of rhizosphere bacterial communities to heavy-metal stress under single and mixed pollution of cadmium (Cd) and copper (Cu). With additions of Cd and Cu, the mean diversity index of rhizosphere bacterial community was in the order Cu alone > Cd-Cu mixtures > Cd alone. In all Cd and Cu treatments, the dominant phyla were Proteobacteria, Actinobacteria, Chloroflexi and Acidobacteria. In the additions with different concentrations of Cd-Cu mixtures, LEfSe indicated that there were differences in the predominant species of rhizosphere bacterial communities. Some genera such as Streptomyces and Microbacterium belonging to Actinobacteria as biomarkers were significantly enriched in both control and treatments, while some genera such as Pseudoxanthomonas and Rhodopseudomonas belonging to Proteobacteria as biomarkers were observed to be enriched in the additions with single and mixture of Cd and Cu. According to the Nonmetric multidimensional scaling (NMDS) analysis, the structure of rhizosphere bacterial community was different between treatments and the CK. Principal Component Analysis (PCA) and permutational multivariate analysis of variance (PERMANOVA) showed that there were significant differences among treatments ( p < 0.01), and that the addition of Cu might be the primary factor affecting the composition of rhizosphere bacterial communities.","['Environment', 'Soil Science & Conservation', 'Ecology']"
doi:10.1007/s42832-022-0132-8,en,Changes of microbiome in response to sugars in a wilt pathogen-infested soil,"['OriginalPaper', 'Research Article']","Sugars are frequently and abundantly found in root exudates, but influence of specific sugars on the fate of soil-borne pathogens, microbiome structure, and particularly microbial interactions are not well understood. A 42-day of microcosm incubation was conducted with two soils: a natural watermelon Fusarium wilt pathogen (i.e., Fusarium oxysporum f. sp. niveum (FON))-infested soil (Low-FON soil) and the soil further receiving the wilt pathogen inocula (High-FON soil). Both soils were supplemented with four simple sugars before incubation. The results show that, in both soils, FON was enriched by all sugars although co-living with tremendously diverse microbes; and bacterial richness, evenness, and diversity were decreased and bacterial community structure was changed by all sugars. Bacterial richness and evenness were negatively correlated with FON quantity in both Low-FON and High-FON soils, indicating that FON may tend to live in soil with low alpha-diversity. In both Low-FON and High-FON soils, the sugar-spiked networks had more links, higher density, larger modules, and shorter harmonic geodesic distance, suggesting greater potentials for microbial interaction and niche-sharing. The positive links between some of the keystone taxa and FON indicates that these keystone taxa may have promoted FON. This may be one of reasons why FON could proliferate vigorously after sugar supplementation.","['Environment', 'Soil Science & Conservation', 'Ecology']"
doi:10.1007/s40544-022-0610-0,en,Molecules with a TEMPO-based head group as high-performance organic friction modifiers,"['OriginalPaper', 'Research Article']","High-performance organic friction modifiers (OFMs) added to lubricating oils are crucial for reducing energy loss and carbon footprint. To establish a new class of OFMs, we measured the friction and wear properties of N-(2,2,6,6-tetramethyl-1-oxyl-4-piperidinyl)dodecaneamide referred to as C 12 Amide-TEMPO. The effect of its head group chemistry, which is characterized by a rigid six-membered ring sandwiched by an amide group and a terminal free oxygen radical, was also investigated with both experiments and quantum mechanical (QM) calculations. The measurement results show that C 12 Amide-TEMPO outperforms the conventional OFMs of glyceryl monooleate (GMO) and stearic acid, particularly for load-carrying capacity, wear reduction, and stability of friction over time. The friction and wear reduction effect of C 12 Amide-TEMPO is also greatly superior to those of C 12 Ester-TEMPO and C 12 Amino-TEMPO, in which ester and amino groups replace the amide group, highlighting the critical role of the amide group. The QM calculation results suggest that, in contrast to C 12 Ester-TEMPO, C 12 Amino-TEMPO, and the conventional OFMs of GMO and stearic acid, C 12 Amide-TEMPO can form effective boundary films on iron oxide surfaces with a unique double-layer structure: a strong surface adsorption layer owing to the chemical interactions of the amide oxygen and free radical with iron oxide surfaces, and an upper layer owing to the interlayer hydrogen-bonding between the amide hydrogen and free radical or between the amide hydrogen and oxygen. Moreover, the intralayer hydrogen-bonding in each of the two layers is also possible. We suggest that in addition to strong surface adsorption, the interlayer and intralayer hydrogen-bonding also increases the strength of the boundary films by enhancing the cohesion strength, thereby resulting in the high tribological performance of C 12 Amide-TEMPO. The findings in this study are expected to provide new hints for the optimal molecular design of OFMs.","['Engineering', 'Mechanical Engineering', 'Nanotechnology', 'Tribology, Corrosion and Coatings', 'Physical Chemistry', 'Surfaces and Interfaces, Thin Films']"
doi:10.1007/s12273-022-0933-9,en,A demand side management approach to increase self-consumption in buildings,"['OriginalPaper', 'Research Article']","There is a growing interest in increasing the presence of renewable energy in the electric network. Photovoltaic production from grid-connected systems is leading this growth in terms of households. Alongside this development, concern about network security has emerged, because excesses of intermittent renewable energy on the grid could exceed voltage limits. Self-consumption, understood as the capacity of the producer to consume his or her own production, can partially solve these problems. Thermostatic controllable loads, such as heating and cooling, represent 50% of the total amount of energy consumed by buildings; the proper allocation of these loads could be a driving force for self-consumption. In this study, a demand side management strategy is proposed based on a building energy model equipped with an inverter heat pump coupled with a photovoltaic plant. The goal is to maximize the use of local energy from the photovoltaic plant (self-consumption), reducing the export and import of energy to and from the grid. This goal is achieved by optimizing the set-points in each room. An array of optimal set-points over six years is presented. The results show the capacity of the methodology to match similar values of self-consumption (70% in winter and 50% in summer) obtained by strategies based on chemical batteries. The findings are shown in an energy matching chart at different levels of detail (yearly and monthly). Color bubbles are added to the matching chart to help visualize the unmatched energy of the system graphically. In comparison with actual model predictive control technologies, this study’s strategy offers great simplicity and a large saving in computational time.","['Engineering', 'Building Construction and Design', 'Engineering Thermodynamics, Heat and Mass Transfer', 'Atmospheric Protection/Air Quality Control/Air Pollution', 'Monitoring/Environmental Analysis']"
doi:10.1007/978-3-031-11047-4_2,en,Graph fundamentals,OriginalPaper,"To enhance the understanding of graph theoretic techniques and algorithms discussed in this book, a brief review of graph theory is provided. Fundamental concepts in graph theory frequently encountered in the IC design process are reviewed. The basic concepts of graph theory are explained, such as the different components belonging to a graph and types of nodes and edges. The taxonomy of graphs commonly encountered in the design of VLSI systems is described, including bipartite graphs, directed acyclic graphs, and trees. Common problems in graph theory are discussed, including pathfinding, minimum spanning trees, Steiner trees, and coloring.","['Engineering', 'Circuits and Systems']"
doi:10.1007/978-3-031-17789-7_2,en,Basic Signal Functions and Their Manipulations,OriginalPaper,"Signals are physical quantities and they contain information. The changes of these physical quantities differ from each other. For example, the heart signals and the sound signals emitted from a musical instrument will differ from each other in some ways. Even so, many signals have certain common aspects when they are displayed graphically. For example, continuity in time can be given as an example of common aspects. We can generate complex signals through simple signals, just as we can construct a building using basic components. It is necessary to determine the main signals. Once we determine the main signals, we can generate more complex signals from these main signals. The first of the main signals is the sinusoidal signal. The sinusoidal signal can be obtained using a bipolar magnet and copper wire. The signal obtained in this way is an electrical signal. It is possible to obtain the DC voltage signal from the sine voltage signal by means of rectifiers. It is also possible to obtain square wave, impulse, and very narrow-spaced rectangular (impulse array) wave sequences by means of electrical circuits. An exponential voltage wave is observed during the discharge of the capacitor on the resistor. Once we have the fundamental waves, we can create other more complex waves. We can list the basic signals we use as follows: unit step signal, unit impulse signal, square wave signal, sinusoidal signal, exponential decaying signal, complex sine signal, etc.","['Engineering', 'Signal, Image and Speech Processing', 'Communications Engineering, Networks', 'Coding and Information Theory', 'Algorithms']"
doi:10.1007/978-3-031-20322-0_13,en,A Review of Graph Databases,OriginalPaper,"Graph databases are becoming a topic of interest in the research community because of the possibilities that offers in the era of big data. Recently, different types of graph databases have been proposed, however, majority of graph databases are under fifteen years of age and have constant improvements. This article presents a review of graph databases and introduces an architecture which represents the basis for most of the graph databases. Besides, according to data storage type and the data model, a graph database taxonomy is proposed. Such taxonomy allows a categorization from graph databases studied in this research. In the last part we present a survey that describe deeply some popular graph databases. This survey has the aim to provide a guideline to the selection of one of these databases.","['Engineering', 'Computational Intelligence', 'Software Engineering/Programming and Operating Systems']"
doi:10.1007/978-3-031-16174-2_1,en,Introduction,OriginalPaper,"Relational structures are ubiquitous and abundant in the real world such as social relations, transaction relations, biological relations, and so on. Graphs or networks are usually used to model relational structures. And researches of graphs have attracted extensive attentions recently, the most important of which is graph representation learning, i.e., learning node embedding representations for downstream tasks. In this chapter, we first introduce some basic concepts and definitions in graph representation learning, and discuss the development of the advanced graph representation learning methods, i.e., graph neural networks. We also emphasize several frontier aspects of graph neural networks mentioned in the book and further conclude the organization of the book in this chapter.","['Mathematics', 'Graph Theory', 'Computer Science, general', 'Mathematical Applications in Computer Science', 'Mathematical Models of Cognitive Processes and Neural Networks', 'Data Mining and Knowledge Discovery']"
doi:10.1007/978-981-19-7636-0_4,en,Current Application Fields,OriginalPaper,"With the rapid social and technological development in recent years, a torrent of new applications continue to emerge, demanding computing power far beyond the past.","['Engineering', 'Electronics and Microelectronics, Instrumentation', 'Circuits and Systems', 'Processor Architectures', 'Control Structures and Microprogramming', 'Logic Design']"
