identifier,language,title,genre,abstract,subjects
doi:10.1007/s42832-021-0123-1,en,Effects of fertilizer and weed species richness on soil nematode community in a microcosm field experiment,"['OriginalPaper', 'Research Article']","Both fertilizer and plant species richness may affect the soil nematode community. However, the influence of fertilizer and weed species richness interaction is unclear. Nematode abundance and biodiversity in wheat and weed plots soil treated with nitrogen, phosphate and potassium fertilizer addition and weed species richness (0, 1, 2 and 4 weed levels) were investigated in a long-term microcosm experiment established in 2010 at Kaifeng, China. The results demonstrated that fertilizer treatment increased the abundance of total nematode, bacterivores, and plant parasites whereas it decreased the total genera number, the Shannon—Wiener diversity index (H′), Margalef richness index (SR), the total maturity index (ΣMI), and structure index (SI), and degraded the structure of the nematode community. In contrast, weed species richness increased these ecological indices and enhanced the structure of the nematode community. Principal component analysis (PCA) indicated that the fertilizer’s effect was more significant than weed species richness. Redundancy analysis (RDA) demonstrated that fertilizer affected soil nematode mainly through increasing soil available phosphorus by 4.71 times and ammonium nitrogen content by 74.03%; weed species richness increased the diversity indices of soil nematode mainly through enhancing soil moisture by 2.07%. Our results suggest weed species richness may relieve the negative effect of fertilizer on the diversity of soil nematode community.","['Environment', 'Soil Science & Conservation', 'Ecology']"
doi:10.1007/s41095-021-0267-z,en,Facial optical flow estimation via neural non-rigid registration,"['OriginalPaper', 'Research Article']","Optical flow estimation in human facial video, which provides 2D correspondences between adjacent frames, is a fundamental pre-processing step for many applications, like facial expression capture and recognition. However, it is quite challenging as human facial images contain large areas of similar textures, rich expressions, and large rotations. These characteristics also result in the scarcity of large, annotated real-world datasets. We propose a robust and accurate method to learn facial optical flow in a self-supervised manner. Specifically, we utilize various shape priors, including face depth, landmarks, and parsing, to guide the self-supervised learning task via a differentiable nonrigid registration framework. Extensive experiments demonstrate that our method achieves remarkable improvements for facial optical flow estimation in the presence of significant expressions and large rotations.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s41095-021-0263-3,en,Focusing on your subject: Deep subject-aware image composition recommendation networks,"['OriginalPaper', 'Research Article']","Photo composition is one of the most important factors in the aesthetics of photographs. As a popular application, composition recommendation for a photo focusing on a specific subject has been ignored by recent deep-learning-based composition recommendation approaches. In this paper, we propose a subject-aware image composition recommendation method, SAC-Net, which takes an RGB image and a binary subject window mask as input, and returns good compositions as crops containing the subject. Our model first determines candidate scores for all possible coarse cropping windows. The crops with high candidate scores are selected and further refined by regressing their corner points to generate the output recommended cropping windows. The final scores of the refined crops are predicted by a final score regression module. Unlike existing methods that need to preset several cropping windows, our network is able to automatically regress cropping windows with arbitrary aspect ratios and sizes. We propose novel stability losses for maximizing smoothness when changing cropping windows along with view changes. Experimental results show that our method outperforms state-of-the-art methods not only on the subject-aware image composition recommendation task, but also for general purpose composition recommendation. We also have designed a multistage labeling scheme so that a large amount of ranked pairs can be produced economically. We use this scheme to propose the first subject-aware composition dataset SACD, which contains 2777 images, and more than 5 million composition ranked pairs. The SACD dataset is publicly available at https://cg.cs.tsinghua.edu.cn/SACD/ .","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s41095-022-0273-9,en,Joint specular highlight detection and removal in single images via Unet-Transformer,"['OriginalPaper', 'Research Article']","Specular highlight detection and removal is a fundamental problem in computer vision and image processing. In this paper, we present an efficient end-to-end deep learning model for automatically detecting and removing specular highlights in a single image. In particular, an encoder—decoder network is utilized to detect specular highlights, and then a novel Unet-Transformer network performs highlight removal; we append transformer modules instead of feature maps in the Unet architecture. We also introduce a highlight detection module as a mask to guide the removal task. Thus, these two networks can be jointly trained in an effective manner. Thanks to the hierarchical and global properties of the transformer mechanism, our framework is able to establish relationships between continuous self-attention layers, making it possible to directly model the mapping between the diffuse area and the specular highlight area, and reduce indeterminacy within areas containing strong specular highlight reflection. Experiments on public benchmark and real-world images demonstrate that our approach outperforms state-of-the-art methods for both highlight detection and removal tasks.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s40544-022-0619-4,en,Synthesis of N-doped carbon quantum dots as lubricant additive to enhance the tribological behavior of MoS2 nanofluid,"['OriginalPaper', 'Research Article']","In this study, a novel lubricant additive nitrogen-doped carbon quantum dot (N-CQD) nanoparticle was prepared by the solvothermal method. The synthesized spherical N-CQD nanoparticles in the diameter of about 10 nm had a graphene oxide (GO)-like structure with various oxygen (O)- and nitrogen (N)-containing functional groups. Then N-CQDs were added to MoS 2 nanofluid, and the tribological properties for steel/steel friction pairs were evaluated using a pin-on-disk tribometer. Non-equilibrium molecular dynamics (NEMD) simulations for the friction system with MoS 2 or MoS2 + N-CQD nanoparticles were also conducted. The results showed that friction processes with MoS 2 + N-CQD nanofluids were under the mixed lubrication regime. And MoS 2 nanofluid containing 0.4 wt% N-CQDs could achieve 30.4% and 31.0% reduction in the friction coefficient and wear rate, respectively, compared to those without N-CQDs. By analyzing the worn surface topography and chemical compositions, the excellent lubrication performance resulted from the formation of tribochemistry-induced tribofilm. The average thickness of tribofilm was about 13.9 nm, and it was composed of amorphous substances, ultrafine crystalline nanoparticles, and self-lubricating FeSO 4 /Fe 2 (SO 4 ) 3 . NEMD simulation results indicated the interaction between S atoms in MoS 2 as well as these O- and N-containing functional groups in N-CQDs with steel surfaces enhanced the stability and strength of tribofilm. Thereby the metal surface was further protected from friction and wear.","['Engineering', 'Mechanical Engineering', 'Nanotechnology', 'Tribology, Corrosion and Coatings', 'Physical Chemistry', 'Surfaces and Interfaces, Thin Films']"
doi:10.1007/s42757-021-0112-8,en,Numerical assessment of LES subgrid-scale turbulence models for expandable particles in fire suppression,"['OriginalPaper', 'Research Article']","Owing to the well-established Eulerian-Lagrangian framework on mixture fluids, computational fluid dynamics coupled with discrete element model (CFD-DEM) is an effective while appropriate tool to predict the complex interactive fire behaviours associate with suppression effects. Although suppression behaviours between hydrocarbon-fuelled fire and water-based suppression agents were extensively studied both numerically and experimentally, lack of numerical studies was conducted on fires involving water-reactive chemicals (i.e., Na, Li, and LiH), where extinguishment is barely performed by water-based active suppression system, as violent and explosive decomposition occurred between water and reactive fuel. In this research, a numerical investigation has been conducted on expandable graphite (EG) application for water-reactive fire suppression. Based on the discrete phase model (DPM) framework, a novel EG particle model is proposed to characterise the particle expansion that couples with superior thermal properties and chemical stability. A numerical assessment on large eddy simulation (LES) has been performed to study the temporal fire behaviours and the suppression effect of EG against the flame plume in various subgrid-scale (SGS) models. Four SGS models were adopted, which were namely Smagorinsky-Lilly, WALE, dynamic kinetic energy, and dynamic Smagorinsky-Lilly. As a result, the WALE SGS model was observed to be in a better agreement compared with the experimental data owing to its significant enhancement in flow diffusivity modelling. The WALE SGS model has achieved a more accurate temperature prediction and finer resolved turbulence compared with other SGS models.","['Engineering', 'Engineering Fluid Dynamics', 'Fluid- and Aerodynamics', 'Environmental Engineering/Biotechnology']"
doi:10.1007/s42832-021-0126-y,en,Effect of arsenite on the proteome of earthworms Eisenia fetida,"['OriginalPaper', 'Research Article']","Arsenic (As) is broadly distributed due to natural and anthropogenic sources, and it is toxic to organisms. This study aimed to investigate the proteomic response in earthworm exposed to As 3+ . Earthworms were exposed to As 3+ in soil at 5–80 mg kg −1 , and samples were collected after 60 days exposure. Two-dimensional electrophoresis (2-DE) was used to separate the proteins in earthworm homogenate, then differentially expressed proteins (DEPs) were identified using MALDI-TOF/TOF-MS analysis. After2-DE, 36 DEPs were found and 24 of them were successfully identified. 79.2% of DEPs were upregulated compared to the control group. The maximum fold change reached 53.8 in spot 3108 in the 80 mg kg −1 As group. Two proteins were not found in the control group but found in the As treated groups. Proteins were grouped into metabolism, signal transduction, stress-related, transport, regulation, and predicted/hypothetical protein categories based on their function. The protein—protein interaction between the DEPs indicated that serum albumin (ALB) is very important, related to 6 other proteins. Proteins were then verified by western blot, the results were in agreement with the proteomic analyses. The identification of induced or repressed proteins because of As 3+ in earthworms is helpful to explore the underlying mechanisms of soil arsenic ecotoxicity.","['Environment', 'Soil Science & Conservation', 'Ecology']"
doi:10.1007/s41095-022-0272-x,en,Imposing temporal consistency on deep monocular body shape and pose estimation,"['OriginalPaper', 'Research Article']","Accurate and temporally consistent modeling of human bodies is essential for a wide range of applications, including character animation, understanding human social behavior, and AR/VR interfaces. Capturing human motion accurately from a monocular image sequence remains challenging; modeling quality is strongly influenced by temporal consistency of the captured body motion. Our work presents an elegant solution to integrating temporal constraints during fitting. This increases both temporal consistency and robustness during optimization. In detail, we derive parameters of a sequence of body models, representing shape and motion of a person. We optimize these parameters over the complete image sequence, fitting a single consistent body shape while imposing temporal consistency on the body motion, assuming body joint trajectories to be linear over short time. Our approach enables the derivation of realistic 3D body models from image sequences, including jaw pose, facial expression, and articulated hands. Our experiments show that our approach accurately estimates body shape and motion, even for challenging movements and poses. Further, we apply it to the particular application of sign language analysis, where accurate and temporally consistent motion modelling is essential, and show that the approach is well-suited to this kind of application.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s41095-022-0270-z,en,A two-step surface-based 3D deep learning pipeline for segmentation of intracranial aneurysms,"['OriginalPaper', 'Research Article']","The exact shape of intracranial aneurysms is critical in medical diagnosis and surgical planning. While voxel-based deep learning frameworks have been proposed for this segmentation task, their performance remains limited. In this study, we offer a two-step surface-based deep learning pipeline that achieves significantly better results. Our proposed model takes a surface model of an entire set of principal brain arteries containing aneurysms as input and returns aneurysm surfaces as output. A user first generates a surface model by manually specifying multiple thresholds for time-of-flight magnetic resonance angiography images. The system then samples small surface fragments from the entire set of brain arteries and classifies the surface fragments according to whether aneurysms are present using a point-based deep learning network (PointNet++). Finally, the system applies surface segmentation (SO-Net) to surface fragments containing aneurysms. We conduct a direct comparison of the segmentation performance of our proposed surface-based framework and an existing voxel-based method by counting voxels: our framework achieves a much higher Dice similarity (72%) than the prior approach (46%).","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s40544-022-0624-7,en,On the origin of plasticity-induced microstructure change under sliding contacts,"['OriginalPaper', 'Research Article']","Discrete dislocation plasticity (DDP) calculations are carried out to investigate the response of a single crystal contacted by a rigid sinusoidal asperity under sliding loading conditions to look for causes of microstructure change in the dislocation structure. The mechanistic driver is identified as the development of lattice rotations and stored energy in the subsurface, which can be quantitatively correlated to recent tribological experimental observations. Maps of surface slip initiation and substrate permanent deformation obtained from DDP calculations for varying contact size and normal load suggest ways of optimally tailoring the interface and microstructural material properties for various frictional loads.","['Engineering', 'Mechanical Engineering', 'Nanotechnology', 'Tribology, Corrosion and Coatings', 'Physical Chemistry', 'Surfaces and Interfaces, Thin Films']"
doi:10.1007/s41095-021-0266-0,en,AR assistance for efficient dynamic target search,"['OriginalPaper', 'Research Article']","When searching for a dynamic target in an unknown real world scene, search efficiency is greatly reduced if users lack information about the spatial structure of the scene. Most target search studies, especially in robotics, focus on determining either the shortest path when the target’s position is known, or a strategy to find the target as quickly as possible when the target’s position is unknown. However, the target’s position is often known intermittently in the real world, e.g., in the case of using surveillance cameras. Our goal is to help user find a dynamic target efficiently in the real world when the target’s position is intermittently known. In order to achieve this purpose, we have designed an AR guidance assistance system to provide optimal current directional guidance to users, based on searching a prediction graph. We assume that a certain number of depth cameras are fixed in a real scene to obtain dynamic target’s position. The system automatically analyzes all possible meetings between the user and the target, and generates optimal directional guidance to help the user catch up with the target. A user study was used to evaluate our method, and its results showed that compared to free search and a top-view method, our method significantly improves target search efficiency.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s42832-022-0130-x,en,Assessment of residual chlorine in soil microbial community using metagenomics,"['OriginalPaper', 'Research Article']","Chlorine-containing disinfectants have been widely used around the world for the prevention and control of the COVID-19 pandemic. However, at present, little is known about the impact of residual chlorine on the soil micro-ecological environment. Herein, we treated an experimental soil-plant-microbiome microcosm system by continuous irrigation with a low concentration of chlorine-containing water, and then analyzed the influence on the soil microbial community using metagenomics. After 14-d continuous chlorine treatment, there were no significant lasting effect on soil microbial community diversity and composition either in the rhizosphere or in bulk soil. Although metabolic functions of the rhizosphere microbial community were affected slightly by continuous chlorine treatment, it recovered to the original status. The abundance of several resistance genes changed by 7 d and recovered by 14 d. According to our results, the chlorine residue resulting from daily disinfection may present a slight long-term effect on plant growth (shoot length and fresh weight) and soil micro-ecology. In general, our study assisted with environmental risk assessments relating to the application ofchlorine-containing disinfectants and minimization of risks to the environment during disease control, such as COVID-19.","['Environment', 'Soil Science & Conservation', 'Ecology']"
doi:10.1007/s42832-022-0135-5,en,Use of flue gas desulfurization gypsum to reduce dissolved phosphorus in runoff and leachate from two agricultural soils,"['OriginalPaper', 'Research Article']","Controlling dissolved phosphorus (DP) loss from high P soil to avoid water eutrophication is a worldwide high priority. A greenhouse study was conducted in which flue gas desulfurization gypsum (FGDG) was applied by using different application methods and rates to two agricultural soils. Phosphorus fertilizer was incorporated into the soils at 2.95 g kg −1 to simulate soil with high P levels. The FGDG was then applied at amounts of 0, 1.5, and 15 g kg −1 soil on either the soil surface or mixed throughout the soil samples to simulate no-tillage and tillage, respectively. Ryegrass was planted after treatment application. The study showed that FGDG reduced runoff DP loss by 33% and leachate DP loss 38% in silt loam soil, and runoff DP loss 46% and leachate DP loss 14% in clay loam soil, at the treatment of 15 g kg − 1 FGDG. Mixing applied method (tillage) provided strong interaction with higher FGDG. To overall effect, the mixing-applied method performed better in controlling DP loss from silt loam soil, while surface-applied (no tillage) showed its advantage in controlling DP loss from clay loam soil. In practice it is necessary to optimize FGDG concentrations, application methods, and DP sources (runoff or leachate) to get maximized benefits of FGDG application. The FGDG application had no negative effects on the soil and ryegrass.","['Environment', 'Soil Science & Conservation', 'Ecology']"
doi:10.1007/s41095-022-0275-7,en,A survey of urban visual analytics: Advances and future directions,"['ReviewPaper', 'Review Article']","Developing effective visual analytics systems demands care in characterization of domain problems and integration of visualization techniques and computational models. Urban visual analytics has already achieved remarkable success in tackling urban problems and providing fundamental services for smart cities. To promote further academic research and assist the development of industrial urban analytics systems, we comprehensively review urban visual analytics studies from four perspectives. In particular, we identify 8 urban domains and 22 types of popular visualization, analyze 7 types of computational method, and categorize existing systems into 4 types based on their integration of visualization techniques and computational models. We conclude with potential research directions and opportunities.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s42064-021-0127-8,en,Measuring the mechanical properties of small body regolith layers using a granular penetrometer,"['OriginalPaper', 'Research Article']","Small bodies in the solar system are known to be covered by a layer of loose unconsolidated soil composed of grains ranging from dusty sands to rugged boulders. Various geophysical processes have modified these regolith layers since their origin. Therefore, the landforms on regolith-blanketed surfaces hold vital clues for reconstructing the geological processes occurring on small bodies. However, the mechanical strength of small body regolith remains unclear, which is an important parameter for understanding its dynamic evolution. Furthermore, regolith mechanical properties are key factors for the design and operation of space missions that interact with small body surfaces. The granular penetrometer, which is an instrument that facilitates in situ mechanical characterization of surface/subsurface materials, has attracted significant attention. However, we still do not fully understand the penetration dynamics related to granular regolith, partially because of the experimental difficulties in measuring grain-scale responses under microgravity, particularly on the longer timescales of small body dynamics. In this study, we analyzed the slow intrusion of a locomotor into granular matter through large-scale numerical simulations based on a soft sphere discrete element model. We demonstrated that the resistance force of cohesionless regolith increases abruptly with penetration depth after contact and then transitions to a linear regime. The scale factor of the steady-state component is roughly proportional to the internal friction of the granular materials, which allows us to deduce the shear strength of planetary soils by measuring their force-depth relationships. When cohesion is included, due to the brittle behavior of cohesive materials, the resistance profile is characterized by a stationary state at a large penetration depth. The saturation resistance, which represents the failure threshold of granular materials, increases with the cohesion strength of the regolith. This positive correlation provides a reliable tool for measuring the tensile strength of granular regolith in small body touchdown missions.","['Engineering', 'Aerospace Technology and Astronautics', 'Space Sciences (including Extraterrestrial Physics, Space Exploration and Astronautics)', 'Vibration, Dynamical Systems, Control']"
doi:10.1007/s41095-021-0262-4,en,Full-duplex strategy for video object segmentation,"['OriginalPaper', 'Research Article']","Previous video object segmentation approaches mainly focus on simplex solutions linking appearance and motion, limiting effective feature collaboration between these two cues. In this work, we study a novel and efficient full-duplex strategy network ( FSNet ) to address this issue, by considering a better mutual restraint scheme linking motion and appearance allowing exploitation of cross-modal features from the fusion and decoding stage. Specifically, we introduce a relational cross-attention module (RCAM) to achieve bidirectional message propagation across embedding sub-spaces. To improve the model’s robustness and update inconsistent features from the spatiotemporal embeddings, we adopt a bidirectional purification module after the RCAM. Extensive experiments on five popular benchmarks show that our FSNet is robust to various challenging scenarios (e.g., motion blur and occlusion), and compares well to leading methods both for video object segmentation and video salient object detection. The project is publicly available at https://github.com/GewelsJI/FSNet .","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
