identifier,language,title,genre,abstract,subjects
doi:10.1007/s42757-022-0133-y,en,Assessment of simplified momentum equations for free surface flows through rigid porous media,"['OriginalPaper', 'Research Article']","In many applications, free surface flow through rigid porous media has to be modeled. Examples refer to coastal engineering applications as well as geotechnical or biomedical applications. Albeit the frequent applications, slight inconsistencies in the formulation of the governing equations can be found in the literature. The main goal of this paper is to identify these differences and provide a quantitative assessment of different approaches. Following a review of the different formulations, simulation results obtained from three alternative formulations are compared with experimental and numerical data. Results obtained by 2D and 3D test cases indicate that the predictive differences returned by the different formulations remain small for most applications, in particular for small porous Reynolds number Re P < 5000. Thus it seems justified to select a simplified formulation that supports an efficient algorithm and coding structure in a computational fluid dynamics environment. An estimated accuracy depending on the porous Reynolds number or the mean grain diameter is given for the simplified formulation.","['Engineering', 'Engineering Fluid Dynamics', 'Fluid- and Aerodynamics', 'Environmental Engineering/Biotechnology']"
doi:10.1007/s42757-021-0107-5,en,Numerical modeling of wet steam infused fluid mixture for potential fire suppression applications,"['OriginalPaper', 'Research Article']","An advanced numerical model for modeling spontaneous condensation phenomena of water vapor was presented to investigate the flow behaviors in a converging-diverging nozzle for potential application in fire suppression using steam ejectors. The numerical model is validated against existing experimental data, which shows a good agreement. The proposed model was then compared against the ideal gas model in terms of various flow behaviors, including static pressure and Mach number in a newly designed nozzle. The condensing behaviors were accurately captured by the proposed model, while the idea gas model failed to do so. The condensation phenomena, including nucleation rate, droplet number, etc., in the nozzle, were discussed in detail. The accurate prediction results proved the possibility and demonstrated potential of applying the proposed model to broader fields of applications, especially into a steam ejector.","['Engineering', 'Engineering Fluid Dynamics', 'Fluid- and Aerodynamics', 'Environmental Engineering/Biotechnology']"
doi:10.1007/s42757-022-0137-7,en,Numerical simulation of oil dewatering in a disc centrifuge based on PBM model,"['OriginalPaper', 'Research Article']","Disc centrifuges have been widely applied, particularly in oil dewatering. Literatures are sparsely particularly that of test work and simulation with PBM model on this aspect. The oil dewatering performance of a disc centrifuge has been studied with both test and simulation, which was based on population balance model (PBM). The gradient of the concentration and size of water droplets has been revealed. The results show that the simulation of PBM model is more realistic; the coalescence probability of water droplets is much greater than the fragmentation probability; due to the coalescence behavior of water droplets, the oil—water separation process will be easier; and the separation efficiency will be 1%–2% higher than that of conventional Euler—Euler model. In addition, when the separation efficiency reaches the peak, the optimal disc gap is about 0.5 mm.","['Engineering', 'Engineering Fluid Dynamics', 'Fluid- and Aerodynamics', 'Environmental Engineering/Biotechnology']"
doi:10.1007/s42757-021-0109-3,en,A review for measurements and simulations of swirling gas-particle flows,"['ReviewPaper', 'Review Article']","Swirling gas-particle (droplet) flows are commonly encountered in gas-turbine combustors, cyclone combustors, and furnace burners. To better understand the flow behavior, many investigators did measurements, RANS (Reynolds-averaged Navier-Stokes) simulation, and LES (large-eddy simulation) of these types of flows. Most studies were done for weakly swirling gas-particle flows with swirl numbers less than unity. Experimental and numerical studies were done by the present author and his colleagues for PDPA measurements of swirling gas-particle flows with swirl numbers greater than unity, Reynolds-averaged two-fluid (Eulerian-Eulerian) simulation using k-ε-k p and USM (unified second-order moment) two-phase turbulence models, and two-fluid LES using a two-phase sub-grid stress model. The measurement and simulation results give the two-phase time-averaged and RMS fluctuation velocities, and particle concentration distribution, showing the complex recirculation structures in the two-phase axial velocities and the Rankine-vortex structures in the two-phase tangential velocities, the anisotropic two-phase turbulence properties, and the effect of swirl number on the two-phase flow behavior. The simulation results show that the two-fluid approach using the k-ε-k p and USM two-phase turbulence models are better than the Eulerian-Lagrangian approach for simulating swirling gas-particle flows","['Engineering', 'Engineering Fluid Dynamics', 'Fluid- and Aerodynamics', 'Environmental Engineering/Biotechnology']"
doi:10.1007/s42757-022-0134-x,en,Pool boiling experiment characteristics on the pure copper surface,"['OriginalPaper', 'Research Article']","The pool boiling characteristics with different boiling surfaces and working fluids play an important part in multiphase flow research. The key parameters of pool boiling, such as heat transfer coefficient (HTC) and critical heat flux (CHF), can be only acquired by experiment. Thus, a pool boiling experimental device is designed and produces the HTC and CHF data on the pure copper heating surface, which are 72.25 kW/(m 2 ·K) and 1093.28 kW/m 2 , respectively. Besides, a series of visualization experimental results of bubble behavior in the pool boiling are taken by the high-speed camera to provide references for the boiling mechanism research. The pool boiling experiment would be the benchmark data to validate the future experiments and computer simulations.","['Engineering', 'Engineering Fluid Dynamics', 'Fluid- and Aerodynamics', 'Environmental Engineering/Biotechnology']"
doi:10.1007/s42757-021-0131-5,en,Effect of thermal radiation on magnetohydrodynamics heat transfer micropolar fluid flow over a vertical moving porous plate,"['OriginalPaper', 'Research Article']","An analysis is investigated for this study of the magnetohydrodynamics heat transfer flow of the micropolar fluid over a vertical porous moving plate in the existence of the radiation effect. The numerical elucidations of the governing equations achieved for various values of flow fields are taken out for the several parameters inflowing into the problem and solved by raising the Galerkin finite element technique. By taking the range of the magnetic field parameter 0 ≤ M ≤ 5, the range of viscosity ratio parameter is 0 ≤ β ≤ 5, and micro-gyration parameter is 0 ≤ n ≤ 5, whereas the value of Grashof number lies in 0 ≤ Gr ≤ 2 and −2 ≤ Gr ≤ 0. The numerical results and impact on the translation velocity and temperature are presented and discussed through graphs and listed in the tables. With an increase of β and Gr , the velocity increases, and the reverse effect is found with enhancing of M and n . With enhanced values of M, n, Pr , and R , the result in C f rises.","['Engineering', 'Engineering Fluid Dynamics', 'Fluid- and Aerodynamics', 'Environmental Engineering/Biotechnology']"
doi:10.1007/s42832-022-0139-1,en,Influencing factors and partitioning methods of carbonate contribution to CO2 emissions from calcareous soils,"['ReviewPaper', 'Review']","In calcareous soils, recent studies have shown that soil-derived CO 2 originates from both soil organic carbon (SOC) decomposition and soil inorganic carbon (SIC) dissolution, a fact often ignored in earlier studies. This may lead to overestimation of the CO 2 emissions from SOC decomposition. In calcareous soils, there is a chemical balance between precipitation and dissolution of CaCO 3 -CO 2 -HCO 3 − , which is affected by soil environmental factors (moisture, temperature, pH and depth), root growth (rhizosphere effect) and agricultural measures (organic materials input, nitrogen fertilization and straw removal). In this paper, we first introduced the contribution of SIC dissolution to CO 2 emissions from calcareous soils and their driving factors. Second, we reviewed the methods to distinguish two CO 2 sources released from calcareous soils and quantify the 13 C fractionation coefficient between SIC and SIC-derived CO 2 and between SOC and SOC-derived CO 2 , and to partition three CO 2 sources released from soils with plants and organic materials input. Finally, we proposed methods for accurately distinguishing three CO 2 sources released from calcareous soils. This review helps to improve the accuracy of soil C balance assessment in calcareous soils, and also proposes the direction of further investigations on SIC-derived CO 2 emissions responses to abiotic factors and agricultural measures.","['Environment', 'Soil Science & Conservation', 'Ecology']"
doi:10.1007/s42832-022-0129-3,en,Microfluidic hotspots in bacteria research: A review of soil and related advances,"['ReviewPaper', 'Review']","Soil science is an inherently diverse and multidisciplinary subject that cannot develop further without the continuous introduction and promotion of emerging technologies. One such technology that is widely used in biomedicine and similar research fields, microfluidics, poses significant benefits for soil research; however, this technology is still underutilized in the field. Microfluidics offers unparalleled opportunities in soil bacterial cultivation, observation, and manipulation when compared to conventional approaches to these tasks. This review focuses on the use of microfluidics for bacteria research and, where possible, pulls from examples in the literature where the technologies were used for soil related research. The review also provides commentary on the use of microfluidics for soil bacteria research and discusses the key challenges researchers face when implementing this technology. We believe that microfluidic chips and their associated auxiliary technologies provide a prime inroad into the future of soil science research.","['Environment', 'Soil Science & Conservation', 'Ecology']"
doi:10.1007/s41095-022-0275-7,en,A survey of urban visual analytics: Advances and future directions,"['ReviewPaper', 'Review Article']","Developing effective visual analytics systems demands care in characterization of domain problems and integration of visualization techniques and computational models. Urban visual analytics has already achieved remarkable success in tackling urban problems and providing fundamental services for smart cities. To promote further academic research and assist the development of industrial urban analytics systems, we comprehensively review urban visual analytics studies from four perspectives. In particular, we identify 8 urban domains and 22 types of popular visualization, analyze 7 types of computational method, and categorize existing systems into 4 types based on their integration of visualization techniques and computational models. We conclude with potential research directions and opportunities.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s41095-021-0262-4,en,Full-duplex strategy for video object segmentation,"['OriginalPaper', 'Research Article']","Previous video object segmentation approaches mainly focus on simplex solutions linking appearance and motion, limiting effective feature collaboration between these two cues. In this work, we study a novel and efficient full-duplex strategy network ( FSNet ) to address this issue, by considering a better mutual restraint scheme linking motion and appearance allowing exploitation of cross-modal features from the fusion and decoding stage. Specifically, we introduce a relational cross-attention module (RCAM) to achieve bidirectional message propagation across embedding sub-spaces. To improve the model’s robustness and update inconsistent features from the spatiotemporal embeddings, we adopt a bidirectional purification module after the RCAM. Extensive experiments on five popular benchmarks show that our FSNet is robust to various challenging scenarios (e.g., motion blur and occlusion), and compares well to leading methods both for video object segmentation and video salient object detection. The project is publicly available at https://github.com/GewelsJI/FSNet .","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s41095-021-0267-z,en,Facial optical flow estimation via neural non-rigid registration,"['OriginalPaper', 'Research Article']","Optical flow estimation in human facial video, which provides 2D correspondences between adjacent frames, is a fundamental pre-processing step for many applications, like facial expression capture and recognition. However, it is quite challenging as human facial images contain large areas of similar textures, rich expressions, and large rotations. These characteristics also result in the scarcity of large, annotated real-world datasets. We propose a robust and accurate method to learn facial optical flow in a self-supervised manner. Specifically, we utilize various shape priors, including face depth, landmarks, and parsing, to guide the self-supervised learning task via a differentiable nonrigid registration framework. Extensive experiments demonstrate that our method achieves remarkable improvements for facial optical flow estimation in the presence of significant expressions and large rotations.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
doi:10.1007/s42064-022-0131-7,en,Geophysical and orbital environments of asteroid 469219 2016 HO3,"['OriginalPaper', 'Research Article']","Asteroid 469219 Kamo’oalewa, also named 2016 HO3, is a small-size fast-rotating near-Earth asteroid, which is a potential target for future explorations. Owing to its weak gravity and fast spin rate, the dynamics on the surface or in the vicinity of 2016 HO3 are significantly different from those of planets or other small bodies explored in previous missions. In this study, the geophysical and orbital environments of 2016 HO3 were investigated to facilitate a potential mission design. First, the geometric and geopotential topographies of 2016 HO3 were examined using different shape models. The lift-off and escape conditions on its fast-rotating surface were investigated. Then, the periodic orbits around 2016 HO3 were studied in the asteroid-fixed frame and the Sun—asteroid frame considering the solar radiation pressure. The stable regions of the terminator orbits were discussed using different parameters. Finally, the influence of the nonspherical shape on the terminator orbits was examined. The precise terminator orbits around a real shape model of 2016 HO3 were obtained and verified in the high-fidelity model. This study shows that the polar region of 2016 HO3 is the primary region for landing or sampling, and the terminator orbits are well suited for global mapping and measurements of 2016 HO3. The analysis and methods can also serve as references for the exploration of other small fast-rotating bodies.","['Engineering', 'Aerospace Technology and Astronautics', 'Space Sciences (including Extraterrestrial Physics, Space Exploration and Astronautics)', 'Vibration, Dynamical Systems, Control']"
doi:10.1007/s42832-021-0128-9,en,Influence of cadmium and copper mixtures to rhizosphere bacterial communities,"['OriginalPaper', 'Research Article']","To study the effects of combined Cd and Cu pollution on rhizosphere bacterial community. High-throughput sequencing was used to examine the response of rhizosphere bacterial communities to heavy-metal stress under single and mixed pollution of cadmium (Cd) and copper (Cu). With additions of Cd and Cu, the mean diversity index of rhizosphere bacterial community was in the order Cu alone > Cd-Cu mixtures > Cd alone. In all Cd and Cu treatments, the dominant phyla were Proteobacteria, Actinobacteria, Chloroflexi and Acidobacteria. In the additions with different concentrations of Cd-Cu mixtures, LEfSe indicated that there were differences in the predominant species of rhizosphere bacterial communities. Some genera such as Streptomyces and Microbacterium belonging to Actinobacteria as biomarkers were significantly enriched in both control and treatments, while some genera such as Pseudoxanthomonas and Rhodopseudomonas belonging to Proteobacteria as biomarkers were observed to be enriched in the additions with single and mixture of Cd and Cu. According to the Nonmetric multidimensional scaling (NMDS) analysis, the structure of rhizosphere bacterial community was different between treatments and the CK. Principal Component Analysis (PCA) and permutational multivariate analysis of variance (PERMANOVA) showed that there were significant differences among treatments ( p < 0.01), and that the addition of Cu might be the primary factor affecting the composition of rhizosphere bacterial communities.","['Environment', 'Soil Science & Conservation', 'Ecology']"
doi:10.1007/s42832-022-0134-6,en,Effects of lead pollution on soil microbial community diversity and biomass and on invertase activity,"['OriginalPaper', 'Research Article']","Lead (Pb) pollution is one of the most widespread and harmful environmental problems worldwide. Determination of changes in soil properties and microbial functional diversity due to land use is needed to establish a basis for remediation of soil pollution. This study aimed to investigate soils contaminated by Pb from different sources and to analyze the functional diversity and metabolism of soil microbial communities using Biolog technology. Pb pollution (>300 mg kg −1 ) significantly influenced the diversity and metabolic functions of soil microbial communities. Specifically, Pb contamination significantly reduced soil microbial biomass carbon (C) and nitrogen (N) levels and catalase activity while increasing invertase activity. Furthermore, Biolog EcoPlate assays revealed that Pb pollution reduced the general activities of soil microorganisms, suppressing their ability to utilize C sources. In Pb-contaminated areas lacking vegetation cover, Shannon, Simpson, and McIntosh diversity indices of soil microorganisms were significantly reduced. The microbial diversity and biomass C and N levels were affected by land use and soil properties, respectively, whereas soil enzyme activity was primarily affected by the interaction between land use and soil properties. Our results provide a reference and a theoretical basis for developing soil quality evaluation and remediation strategies.","['Environment', 'Soil Science & Conservation', 'Ecology']"
doi:10.1007/s42832-022-0143-5,en,Effects of perfluoroalkyl and polyfluoroalkyl substances (PFAS) on soil structure and function,"['OriginalPaper', 'Research Article']","Soils are impacted globally by several anthropogenic factors, including chemical pollutants. Among those, perfluoroalkyl and polyfluoroalkyl substances (PFAS) are of concern due to their high environmental persistence, and as they might affect soil structure and function. However, data on impacts of PFAS on soil structure and microbially-driven processes are currently lacking. This study explored the effects of perfluorooctanesulfonic acid (PFOS), perfluorooctanoic acid (PFOA) and perfluorobutanesulfonic acid (PFBS) at environmental-relevant concentrations on soil health, using a 6-week microcosm experiment. PFAS (even at 0.5 ng g −1 for PFBS) significantly increased litter decomposition, associated with positive effects on β-glucosidase activities. This effect increased with PFAS concentrations. Soil pH was significantly increased, likely as a direct consequence of increased litter decomposition affected by PFAS. Soil respiration was significantly inhibited by PFAS in week 3, while this effect was more variable in week 6. Water-stable aggregates were negatively affected by PFOS, possibly related to microbial shifts. PFAS affected soil bacterial and fungal abundance, but not microbial and certain enzyme activities. Our work highlights the potential effects of PFAS on soil health, and we argue that this substance class could be a factor of environmental change of potentially broad relevance in terrestrial ecosystem functioning.","['Environment', 'Soil Science & Conservation', 'Ecology']"
doi:10.1007/s42832-021-0123-1,en,Effects of fertilizer and weed species richness on soil nematode community in a microcosm field experiment,"['OriginalPaper', 'Research Article']","Both fertilizer and plant species richness may affect the soil nematode community. However, the influence of fertilizer and weed species richness interaction is unclear. Nematode abundance and biodiversity in wheat and weed plots soil treated with nitrogen, phosphate and potassium fertilizer addition and weed species richness (0, 1, 2 and 4 weed levels) were investigated in a long-term microcosm experiment established in 2010 at Kaifeng, China. The results demonstrated that fertilizer treatment increased the abundance of total nematode, bacterivores, and plant parasites whereas it decreased the total genera number, the Shannon—Wiener diversity index (H′), Margalef richness index (SR), the total maturity index (ΣMI), and structure index (SI), and degraded the structure of the nematode community. In contrast, weed species richness increased these ecological indices and enhanced the structure of the nematode community. Principal component analysis (PCA) indicated that the fertilizer’s effect was more significant than weed species richness. Redundancy analysis (RDA) demonstrated that fertilizer affected soil nematode mainly through increasing soil available phosphorus by 4.71 times and ammonium nitrogen content by 74.03%; weed species richness increased the diversity indices of soil nematode mainly through enhancing soil moisture by 2.07%. Our results suggest weed species richness may relieve the negative effect of fertilizer on the diversity of soil nematode community.","['Environment', 'Soil Science & Conservation', 'Ecology']"
doi:10.1007/s41095-022-0273-9,en,Joint specular highlight detection and removal in single images via Unet-Transformer,"['OriginalPaper', 'Research Article']","Specular highlight detection and removal is a fundamental problem in computer vision and image processing. In this paper, we present an efficient end-to-end deep learning model for automatically detecting and removing specular highlights in a single image. In particular, an encoder—decoder network is utilized to detect specular highlights, and then a novel Unet-Transformer network performs highlight removal; we append transformer modules instead of feature maps in the Unet architecture. We also introduce a highlight detection module as a mask to guide the removal task. Thus, these two networks can be jointly trained in an effective manner. Thanks to the hierarchical and global properties of the transformer mechanism, our framework is able to establish relationships between continuous self-attention layers, making it possible to directly model the mapping between the diffuse area and the specular highlight area, and reduce indeterminacy within areas containing strong specular highlight reflection. Experiments on public benchmark and real-world images demonstrate that our approach outperforms state-of-the-art methods for both highlight detection and removal tasks.","['Computer Science', 'Computer Graphics', 'User Interfaces and Human Computer Interaction', 'Artificial Intelligence', 'Image Processing and Computer Vision']"
